new2kid,urban_ha,farm_ha,wood_ha,sng_ha,water_ha
"132762",22.937499685213,371.3125,3.375,2.375,0
"132763",1.24999997206032,357.375,40,1.375,0
"132764",4.62500001303852,349.375,46,0,0
"132765",0,399.125,0,0.875,0
"132766",231.687496602535,144.875,3,20.4375,0
"132767",111.625003814697,272.875,1.0625,14.4375,0
"132768",8.18750001490116,355.1875,25,10.5,1.125
"132769",8.81249997764826,304.5625,26.1875,60.4375,0
"132770",24.000000115484,333.125,6.4375,36.4375,0
"132771",28.812500089407,210.75,93.6875,60.875,5.875
"132772",9.12500019185245,238.4375,101.625,49.125,1.6875
"132773",12.687500170432,276.125,8.625,102.5625,0
"132774",6.06249989941716,329,0,64.9375,0
"132775",15.7499987399206,308.875,32.25,43.125,0
"132776",6.62500020116568,285.0625,44.9375,63.375,0
"132777",0.68749999627471,190.25,61.4375,143.375,4.25
"132778",40.5000001192093,182.875,57.6875,118.9375,0
"132779",22.5624993443489,144.8125,59.5625,167.8125,5.25
"132780",4.49999994598329,208.4375,29.8125,157.25,0
"132781",0,368.4375,16.625,14.9375,0
"132782",9.31249998975545,344.3125,11.75,34.625,0
"132783",5.25000020861626,300.125,2.25,92.375,0
"132784",0,267,5.75,127.25,0
"132785",8.49999999627471,211.625,4.9375,173.5625,1.375
"132786",6.74999989569187,20.4375,16.125,356.6875,0
"132787",10.1250000298023,15.1875,0,374.6875,0
"132788",3.25000006705523,1.25,3.625,388.625,3.25
"132789",1.25000001862645,33.3125,23.0625,341.5625,0.8125
"132790",0,13.5,0.5625,385.9375,0
"132791",0,77.6875,2.125,320.1875,0
"132792",0,38.6875,6.0625,355.25,0
"132793",0,12.375,0.8125,382.5,4.3125
"132794",0.562500022351742,6.1875,8.4375,384.8125,0
"132795",0,4.4375,21.25,370.125,4.1875
"132796",0,0.125,3,386.375,10.5
"132797",0,0,0.3125,399.6875,0
"132798",0,0,0,400,0
"132799",0,13.4375,17.5625,321.5625,47.4375
"132800",0,7.875,21.125,367.75,3.25
"132801",0,0,0,400,0
"132802",0,23.5625,11.9375,363.4375,1.0625
"132803",0.437500001862645,45.75,24,329.8125,0
"132804",3.50000001490116,48.8125,19.9375,327.75,0
"132805",143.937496840954,66.875,34.5,154.6875,0
"132806",44.5624992251396,190.1875,46.5,86.3125,32.4375
"132807",90.9375004470348,78.5625,126,99,5.5
"132808",44.8124984279275,108.9375,61.5625,177.875,6.8125
"132809",65.8749997615814,117.3125,94.9375,121.875,0
"132810",83.2500012591481,158.9375,100.8125,57,0
"132811",162.437498569489,17.875,180.6875,37.875,1.125
"132812",356.687498092651,0,18.6407113259669,12.1717886740331,12.5
"132813",158.312499523163,71.5,79.3125,90.875,0
"132814",56.8124986253679,83,103.5625,156.625,0
"132815",9.68750007450581,127.125,31.5625,231.625,0
"132816",51.0625001043081,193.3125,56.75,98.875,0
"132817",50.687500834465,218.375,24,106.9375,0
"132818",61.3125011324883,208.5625,94.25,35.875,0
"132819",37.2500009834766,87.9375,170.5625,102.625,1.625
"132820",272.812498733401,0,48.4920451309795,78.6954548690205,0
"132821",96.687497664243,127.875,47,128.4375,0
"132822",0.937500002328306,19,100.25,278.4375,1.375
"132823",6.68750004842877,62.375,63.5625,267.375,0
"132824",29.437499679625,226.5625,78.25,65.75,0
"132825",5.99999986588955,285.5625,48.8125,59.625,0
"132826",2.62500001117587,178.9375,51.125,167.3125,0
"132827",0,141.8125,17.625,240.5625,0
"132828",0,17.375,27.1875,355.4375,0
"132829",0,0,2.25,397.75,0
"132830",0,24.9375,4.5625,370.5,0
"132831",0,5.125,0,394.875,0
"132832",0,0,14.25,385.75,0
"132833",0,0,9.25,390.75,0
"132834",0,0,0,400,0
"132835",0.999999977648258,2.875,6.375,389.75,0
"132836",1.49999996647239,194.125,13.9375,190.4375,0
"132837",1.93750001490116,168.9375,29.4375,199.6875,0
"132838",0.812499970197678,85.4375,26,287.75,0
"132839",0,3.6875,7.5,388.8125,0
"132840",0,0,0,400,0
"132841",0,33.25,17.5,349.25,0
"132842",4.99999998137355,275.9375,53.0625,66,0
"132843",13.5625001043081,278.4375,44.6875,63.3125,0
"132844",6.56250012107193,284.125,47.25,62.0625,0
"132845",59.9999980884604,253.125,48.375,38.5,0
"132846",3.06250005960464,62.875,9.5,324.5625,0
"132847",0,0,1.25,398.75,0
"132848",2.81249992549419,151.3125,65.375,180.5,0
"132849",1.68750006705523,317.75,31.5625,49,0
"132850",0.937500037252903,191.9375,50.125,157,0
"132851",14.3125001923181,85.5625,20.3125,279.8125,0
"132852",0,20.875,17.375,361.75,0
"132853",0,54.5,23.75,321.75,0
"132854",8.56249984353781,256.9375,47.1875,86.5,0.8125
"132855",8.37500020861626,330.1875,17.75,43.6875,0
"132856",10.1875000167638,321.875,42.75,25.1875,0
"132857",0.87500000372529,325.6875,58.875,14.5625,0
"132858",1.81249998277053,340.5625,35.75,21.875,0
"132859",8.81249997764826,253.9375,87.625,49.625,0
"132860",0,330.375,23.3125,46.3125,0
"132861",6.68749994365498,318.5,40.4375,34.375,0
"132862",6.56250007450581,246.3125,74.6875,72.4375,0
"132863",0,252.6875,8,139.3125,0
"132864",0,209.0625,33.625,157.3125,0
"132865",5.25000002235174,74.625,195.9375,124.1875,0
"132866",0,100.4375,175.8125,123.75,0
"132867",2.06249998882413,116,68.4375,213.5,0
"132868",15.6250004190952,269.1875,34.25,80.9375,0
"132869",0,202.6875,13.125,184.1875,0
"132870",0,128.25,23.0625,248.6875,0
"132871",2.31250007636845,165.25,15.6875,216.75,0
"132872",1.62499994039536,124.75,65.75,207.875,0
"132873",3.87500002980232,144.375,13.8125,237.9375,0
"132874",79.0625005960464,156.1875,63.5,101.25,0
"132875",132.187505066395,154.625,81.125,32.0625,0
"132876",113.749997375999,144.1875,105.5625,36.5,0
"132877",0.312500004656613,244,100.5,55.1875,0
"132878",9.87500008195639,201.6875,91.6875,96.75,0
"132879",20.1875004917383,252.9375,17.75,109.125,0
"132880",9.06249992549419,234.0625,106.125,50.75,0
"132881",359.999990463257,0,16.8556443951868,16.7068556048132,6.4375
"132882",29.4999998062849,289.125,47.4375,29.875,4.0625
"132883",1.37499999254942,326.1875,42.5625,29.875,0
"132884",12.9374995827675,338.5,30.125,18.4375,0
"132885",16.4374997839332,252.9375,33.75,96.875,0
"132886",4.00000000372529,311.1875,38.8125,46,0
"132887",0,348,19.5625,32.4375,0
"132888",0,356.5625,28.8125,14.625,0
"132889",0.68749999627471,322.375,57.5625,18,1.375
"132890",2.00000004842877,351.6875,24.5,13.5625,8.25
"132891",1.1875000433065,328.0625,36.375,34.375,0
"132892",3.31249982118607,314.9375,58.9375,22.8125,0
"132893",1.62499998696148,334.5625,50.5,13.3125,0
"132894",4.68750011641532,304.3125,79.9375,11.0625,0
"132895",1.06250001117587,264.625,80.875,53.4375,0
"132896",0.68749999627471,294.375,74.8125,30.125,0
"132897",1.5625,332.625,35.6875,30.125,0
"132898",3.81249999627471,341.9375,33,21.25,0
"132899",0.187499995809048,326.875,65.625,7.3125,0
"132900",0.812499970197678,201.9375,164.25,33,0
"132901",0,20.5625,127.6875,247.9375,3.8125
"132902",0,34.3125,72.8125,292.875,0
"132903",0,135.1875,167,97.8125,0
"132904",3.31249991431832,189.9375,154.25,52.5,0
"132905",3.25000006705523,346.25,32.9375,17.5625,0
"132906",4.93750007590279,345.6875,22.8125,26.5625,0
"132907",2.7500000433065,291.6875,69.375,36.1875,0
"132908",0,188.1875,114.375,97.4375,0
"132909",3.31249991431832,269.1875,39.4375,88.0625,0
"132910",3.24999997392297,140.875,55.25,200.625,0
"132911",3.37500004097819,1.625,14.6875,380.3125,0
"132912",0,52.875,116.6875,230.4375,0
"132913",0,28.0625,199.25,172.6875,0
"132914",0.812499970197678,243.75,25.25,130.1875,0
"132915",0,269.4375,52.6875,77.875,0
"132916",0,349.5,32.3125,18.1875,0
"132917",5.12500014156103,293.5625,82.875,17.0625,1.375
"132918",2.74999998509884,356.4375,30.875,9.9375,0
"132919",0,381.0625,3.1875,1.4375,14.3125
"133018",41.7500004172325,302,8.6875,45,2.5625
"133019",6.87500024214387,322.625,4.6875,64,1.8125
"133020",0,333.5,6.3125,58.75,1.4375
"133021",0,346.3125,26.0625,26.625,1
"133022",0,373.625,24,2.375,0
"133023",1.87500007450581,360.875,27.3125,7.625,2.3125
"133024",0,356.0625,40.625,3.1875,0.125
"133025",4.56250011920929,360.8125,24.5,10.125,0
"133026",35.5624988675117,320.125,19.8125,22.625,1.875
"133027",48.5625006258488,287,13.5,29.375,21.5625
"133028",0,332.4375,27.4375,26.8125,13.3125
"133029",0,45.3125,1.4375,26.4375,326.8125
"133295",172.43747397817,0,0,0,227.5625
"133296",314.874994754791,3.875,47.5,33.75,0
"133297",248.767350614071,62.6076,33.0625,55.5625,0
"133298",30.3749987855554,271.25,18.8125,79.5625,0
"133299",62.7500019036233,106.75,77.0625,153.4375,0
"133300",39.2499998211861,63.875,196,100.875,0
"133301",181.312498450279,48.0625,88.9375,81.6875,0
"133302",145.874997973442,43.0625,179.125,29.8125,2.125
"133303",32.3124999180436,75.6875,197.75,92.0625,2.1875
"133304",31.5625010523945,5.4375,311.8125,51.1875,0
"133305",5.37499985657632,104,176.375,114.25,0
"133306",45.4375002533197,215.3125,110.5,22.9375,5.8125
"133307",12.2500000521541,275.5,108.5,3.75,0
"133308",13.8750001788139,347.8125,33.75,4.5625,0
"133309",8.62499997019768,358.375,24.9375,8.0625,0
"133310",0,394.875,2.625,2.5,0
"133311",2.31250002980232,370.6875,20.375,6.625,0
"133312",1.6875000204891,376.25,6.75,15.3125,0
"133313",19.5000007748604,363.375,12.625,4.5,0
"133314",7.24999997764826,381.3125,5.5625,5.875,0
"133315",126.812499202788,175,69.75,28.4375,0
"133316",19.6250006556511,332.0625,13.0625,35.25,0
"133317",0,376.0625,13.5,10.4375,0
"133318",4.62500005960464,368.5625,16.5625,10.25,0
"133319",0,363.25,11.8125,24.9375,0
"133320",0,335.1875,37,27.8125,0
"133321",0,318.875,29.5,51.625,0
"133322",0,282.125,13.875,104,0
"133323",0,68.0625,16.25,315.6875,0
"133324",0,57.75,7.4375,334.8125,0
"133325",0,85.5,7.75,306.75,0
"133326",0,201.1875,12,186.8125,0
"133327",28.999999910593,236.375,56.375,78.25,0
"133328",5.18749989569187,341.25,33.875,19.6875,0
"133329",63.9375008642673,257.8125,55.75,22.5,0
"133330",33.0000001937151,318.5625,34.25,14.1875,0
"133331",9.81250032782555,355.3125,27.8125,7.0625,0
"133332",9.43750012665987,339.875,45.125,5.5625,0
"133333",3.56250004842877,326.75,39.8125,29.875,0
"133334",2.00000007171184,370.4375,10.0625,17.5,0
"133335",25.4374995362014,355.5625,8.5,10.5,0
"133336",7.37499985843897,373.4375,4.4375,14.75,0
"133337",0,354.125,1.1875,44.6875,0
"133338",25.3749997355044,357.6875,3.375,13.5625,0
"133339",3.37500004097819,333.6875,32.125,30.8125,0
"133340",8.87500010430813,357.0625,15,19.0625,0
"133341",234.874999523163,106,12.0625,47.0625,0
"133342",269.61232572794,70.7002,25.1875,34.5,0
"133343",99.3749979417771,215.5625,26.6875,54.3125,4.0625
"133344",3.68749992921948,343.5625,16.75,36,0
"133345",5.3124999627471,351.9375,15.5,27.25,0
"133346",38.5625001043081,326.6875,6.25,28.5,0
"133347",13.6874998919666,323.875,35.6875,24.125,2.625
"133348",9.7499999217689,346.9375,36.125,7.1875,0
"133349",18.6249997466803,334.6875,19.4375,27.25,0
"133350",7.56250016856939,338.75,24.5625,29.125,0
"133351",4.06249985098839,332.3125,30.5,33.125,0
"133352",42.6249995827675,322.4375,20.6875,13.0625,1.1875
"133353",15.7500000670552,283.9375,67.9375,32.375,0
"133354",0,346.8125,49.875,2.4375,0.875
"133355",3.99999991059303,353.6875,34.8125,7.5,0
"133356",8.56249965727329,369.625,12.6875,9.125,0
"133357",41.3749995175749,307.75,34.4375,16.4375,0
"133358",3.18750005681068,294.125,75.3125,26.375,1
"133359",4.49999994598329,362.5,27.25,5.75,0
"133360",15.4375002719462,323.75,39.5,21.3125,0
"133361",13.875000551343,303.8125,51.4375,30.875,0
"133362",27.6250004768372,269.5625,75.625,27.1875,0
"133363",0.999999966006726,296.9375,78.0625,24,0
"133364",12.4374999664724,246.6875,115.3125,25.5625,0
"133365",18.4375002980232,240.5,99.9375,41.125,0
"133366",15.124999685213,279.5625,94.9375,9.25,1.125
"133367",23.4999999403954,246.5625,106.5,20,3.4375
"133368",32.7499993145466,250.6875,62.125,54.4375,0
"133369",42.6874980330467,276.75,41.5,39.0625,0
"133370",12.8124999348074,334.625,19.8125,32.75,0
"133371",58.874998986721,311.8125,15.5,13.8125,0
"133372",32.5625002384186,286.125,29.3125,52,0
"133373",3.37499976158142,351.25,20.875,24.5,0
"133374",1.68749988079071,356.1875,34.8125,7.3125,0
"133375",44.0625014249235,285.1875,25.8125,39.5625,5.375
"133376",42.9999992251396,298.8125,33.125,24.0625,1
"133377",29.1249997913837,287.6875,53.5,29.6875,0
"133378",7.49999997206032,287.3125,77.125,28.0625,0
"133379",23.4999999403954,281.6875,32.375,62.4375,0
"133380",16.1875000223517,284.25,40.6875,57.9375,0.9375
"133381",24.0625001490116,290,59.5,26.4375,0
"133382",3.37499994784594,300.8125,68.125,24.375,3.3125
"133383",8.50000018253922,304.4375,27.0625,60,0
"133384",6.87499986961484,299.8125,62.5625,27.3125,3.4375
"133385",56.3124995678663,256,42.8125,44,0.875
"133386",61.0625013709068,190.5625,61.125,75.125,12.125
"133387",30.8749999850988,211.25,97.0625,46.8125,14
"133388",100.812499970198,172,72.25,53.875,1.0625
"133389",361.187493801117,4.125,16.4375,18.25,0
"133390",386.49999499321,6.4375,2.4375,4.625,0
"133391",371.874994039536,1.0625,5.875,20.5,0.6875
"133392",359.999996423721,0,7.1988188976378,31.6136811023622,1.1875
"133393",366.000002622604,0,11.1722912966252,22.8277087033748,0
"133394",359.999996423721,0,10.1557441546763,26.1567558453237,3.6875
"133395",365.625,0,5.5,28.875,0
"133396",366.124993562698,8.0625,5.6875,20.125,0
"133397",324.750000238419,0,50.3822718154463,10.4302281845537,14.4375
"133398",224.312493205071,5.3125,157.0625,6.625,6.6875
"133399",340.625005960464,0,52.1073583420777,7.08014165792235,0.1875
"133400",285.937511920929,83.0625,4.0625,25.125,1.8125
"133401",212.624994665384,161.0625,5.125,21.1875,0
"133402",307.187497615814,76.875,13.25,2.6875,0
"133403",138.624996505678,238.5625,9.6875,13.125,0
"133404",292.999994754791,50.8125,17.5,36.9375,1.75
"133405",227.624997496605,113.5625,3.9375,54.0625,0.8125
"133406",26.7500001937151,266.4375,46.375,57.875,2.5625
"133407",10.3749999776483,301.75,33.0625,54.8125,0
"133408",9.62499957531691,272.8125,32.5,42,43.0625
"133409",9.06249992549419,342.625,12.3125,36,0
"133410",3.75000014901161,389.9375,3.1875,3.125,0
"133411",0.87500000372529,374.0625,10.9375,14.125,0
"133412",0,364.75,35.25,0,0
"133413",13.5000005364418,343.1875,41.75,1.5625,0
"133414",6.56250002793968,322.6875,66.375,4.375,0
"133415",3.06249998975545,387.25,7.5,2.1875,0
"133416",13.6874999850988,337.6875,12.8125,35.8125,0
"133417",70.4374983906746,293.5,28.75,7.3125,0
"133418",0,337.5625,53.125,9.3125,0
"133419",55.3125005215406,263.9375,30.875,36.25,13.625
"133420",16.3750004023314,279.6875,34.1875,69.75,0
"133421",23.1250008568168,333.6875,26.3125,16.875,0
"133422",11.0000004060566,347.0625,12.875,27.5625,1.5
"133423",3.43749998137355,378.25,10.8125,7.5,0
"133424",3.18750003352761,390.25,3.875,2.6875,0
"133425",3.62499989569187,376.0625,11.75,8.5625,0
"133426",1.62500003352761,291.875,62.5,44,0
"133427",5.06250001490116,205.375,29.625,158.875,1.0625
"133428",4.31249989196658,102,6.0625,287.625,0
"133429",3.06250005960464,217.875,80.4375,98.375,0.25
"133430",3.43750007450581,358.9375,12.6875,24.9375,0
"133431",0,307.5625,28.375,64.0625,0
"133432",1.06250001117587,95.375,6.75,296.8125,0
"133433",0,37.4375,7.8125,354.75,0
"133434",0,188,1.125,210.875,0
"133435",6.56250005122274,95.3125,24.3125,273.8125,0
"133436",24.0625007078052,49.1875,20.9375,304.0625,1.75
"133437",10.0624999497086,20.5625,0,369.375,0
"133438",3.25000006705523,1.25,10.875,384.625,0
"133439",3.74999977648258,52.8125,10.25,333.1875,0
"133440",0,66.9375,0,333.0625,0
"133441",0,121.25,5.1875,273.5625,0
"133442",0,299.6875,16.4375,83.875,0
"133443",0,51.8125,10.75,337.4375,0
"133444",0,6.8125,13.8125,379.375,0
"133445",0,12.5,119.6875,263,4.8125
"133446",0,10.5,24.8125,364.625,0.0625
"133447",0,1.75,5,393.25,0
"133448",0,0,4.625,383,12.375
"133449",2.68750004470348,11.3125,14,368.4375,3.5625
"133450",0,10.4375,6.1875,383.375,0
"133451",0,1.125,15.1875,378,5.6875
"133452",3.31249991431832,24.6875,113.9375,241.0625,17
"133453",8.43749977648258,164.5,28.375,173.5625,25.125
"133454",2.68749997485429,141.5,67.625,188.1875,0
"133455",113.749997317791,59.25,131.125,94.625,1.25
"133456",22.0624996349216,159.5,120.25,89.3125,8.875
"133457",236.562494933605,0,74.8429246966453,75.5945753033547,13
"133458",298.187506198883,0,24.5930429864253,65.0944570135747,12.125
"133459",170.937493443489,53.1875,45.9375,128.6875,1.25
"133460",312.397408485413,0,33.8438936343115,50.0087063656885,3.75
"133461",80.437496304512,106.6875,121.625,91.25,0
"133462",127.000004053116,42.9375,108.5625,118.8125,2.6875
"133463",154.562498629093,35.5625,101.625,108.25,0
"133464",29.1249997913837,183.5625,45.0625,142.25,0
"133465",98.4374977648258,104.3125,67.6875,129.5625,0
"133466",219.937494397163,63.0625,68.5,48.5,0
"133467",196.312495321035,83.25,27.4375,91.0625,1.9375
"133468",195.000007003546,37.4375,117.3125,50.25,0
"133469",283.374999463558,0,68.9105357142857,46.2144642857143,1.5
"133470",189.499995019287,87.0625,25.25,97.4375,0.75
"133471",17.750000115484,76.3125,34.6875,259.3125,11.9375
"133472",0,2.4375,33.8125,358.5625,5.1875
"133473",196.250001713634,0,52.6749297000536,149.887570299946,1.1875
"133474",110.062496783212,134.0625,105.0625,50.8125,0
"133475",0,133.625,3.875,262.5,0
"133476",0,0,1.625,398.375,0
"133477",0,75,0,325,0
"133478",0,0,0.5625,399.4375,0
"133479",0,0,11.625,388.375,0
"133480",0,0,10.0625,387.75,2.1875
"133481",0,0.5625,2,397.4375,0
"133482",2.24999996135011,16.0625,7.25,374.4375,0
"133483",2.50000008381903,12.625,0,384.875,0
"133484",3.18750003352761,7.5,0.9375,388.375,0
"133485",6.62500006146729,112.75,43.5,237.125,0
"133486",2.1874999627471,175.125,39.625,183.0625,0
"133487",3.37499994784594,34,24.6875,337.9375,0
"133488",0.874999968800694,21.3125,16.5625,361.25,0
"133489",0.937500037252903,1.1875,21.25,376.625,0
"133490",0.999999977648258,0.125,9.75,389.125,0
"133491",0,0.8125,2.3125,396.875,0
"133492",3.43750007450581,65.0625,16.1875,315.3125,0
"133493",8.75000013038516,223.8125,28.3125,139.125,0
"133494",12.7499996684492,341.125,17.5625,28.5625,0
"133495",107.749997451901,240.25,22.375,29.625,0
"133496",10.3125000256114,286.75,0.3125,102.625,0
"133497",6.37499997392297,105.0625,11,277.5625,0
"133498",11.8749998509884,251.3125,15.0625,121.75,0
"133499",4.49999989941716,177.625,90.75,127.125,0
"133500",4.81250006705523,237.875,94,63.3125,0
"133501",9.49999978765845,107.1875,24.1875,259.125,0
"133502",0,41.125,24.5,334.375,0
"133503",0.937500037252903,103.9375,50,245.125,0
"133504",10.4374997317791,323.875,39.3125,26.375,0
"133505",11.2500000745058,337.4375,13.5625,37.75,0
"133506",13.6875003576279,352.9375,3.9375,29.4375,0
"133507",19.3124992772937,323.375,48.5,6.5,2.3125
"133508",4.31249998509884,355,14.25,26.4375,0
"133509",0,363.25,17.375,19.375,0
"133510",1.62500001024455,277.5,101.375,19.5,0
"133511",0.999999977648258,279.1875,84.75,35.0625,0
"133512",7.50000001862645,216.1875,12.75,163.5625,0
"133513",0,307.3125,4.1875,88.5,0
"133514",2.43749991059303,317.1875,26.5,53.875,0
"133515",4.62500005960464,267.4375,45,82.9375,0
"133516",1.75000000745058,247.5,49.625,101.125,0
"133517",17.6875000819564,162.5625,150.875,68.875,0
"133518",27.6250005699694,290.6875,33.875,47.8125,0
"133519",8.75000008381903,177,22.3125,191.9375,0
"133520",0,127,24.4375,248.5625,0
"133521",7.31250053504482,214.1875,35.6875,142.8125,0
"133522",7.75000005960464,195.1875,67.375,129.6875,0
"133523",0.249999994412065,212.375,25.1875,162.1875,0
"133524",37.6250017434359,198.6875,44.625,119.0625,0
"133525",309.163248538971,0,13.6495047527604,77.1872952472395,0
"133526",91.8124988675117,151.5625,25.9375,130.6875,0
"133527",50.8124999701977,176.8125,67.375,105,0
"133528",48.7500004470348,132.9375,102.75,115.5625,0
"133529",16.8749997392297,185.6875,42.875,154.5625,0
"133530",10.3125001071021,195.3125,100.4375,93.9375,0
"133531",185.062495153397,30.9375,97.6875,86.3125,0
"133532",42.0624997466803,176.4375,96.9375,64.9375,19.625
"133533",6.25,348.4375,18.625,26.6875,0
"133534",1.31249995902181,348.5,22.375,27.8125,0
"133535",0,323.9375,44.4375,31.625,0
"133536",1.12500004470348,351.4375,17.4375,30,0
"133537",0,307.75,31.8125,60.4375,0
"133538",0,385.375,8.25,6.375,0
"133539",4.74999994039536,364.25,20.4375,10.5625,0
