"","new2kid","sr_100_2000","sr_100_2031"
"18477",97011,31,31
"18478",97012,29,29
"18479",97013,31,31
"18480",97014,33,33
"18481",97015,27,27
"18482",97016,30,30
"18483",97017,28,28
"18484",97018,25,25
"18485",97019,33,33
"18486",97020,31,31
"18487",97021,30,30
"18488",97022,37,37
"18489",97023,40,40
"18490",97024,37,37
"18491",97025,37,37
"18492",97026,30,30
"18493",97027,32,32
"18494",97028,28,28
"18495",97029,32,32
"18496",97030,35,35
"18497",97031,33,33
"18498",97032,32,32
"18499",97033,30,30
"18500",97034,24,24
"18501",97035,19,19
"18502",97036,21,21
"18503",97037,22,22
"18504",97038,22,22
"18505",97039,0,0
"18506",97104,0,0
"18507",97105,0,0
"18508",97106,20,20
"18509",97107,21,21
"18510",97108,0,0
"18511",97109,0,0
"18512",97110,0,0
"18513",97111,0,0
"18514",97112,0,0
"18515",97113,0,0
"18516",97114,0,0
"18517",97128,0,0
"18518",97129,0,0
"18519",97133,0,0
"18520",97134,49,49
"18521",97135,24,24
"18522",97136,20,20
"18523",97137,21,21
"18524",97138,22,22
"18525",97139,21,21
"18526",97140,21,21
"18527",97141,20,20
"18528",97142,20,20
"18529",97143,21,21
"18530",97144,21,21
"18531",97145,24,24
"18532",97146,18,18
"18533",97147,18,18
"18534",97148,18,18
"18535",97149,20,20
"18536",97150,28,28
"18537",97151,30,30
"18538",97152,27,27
"18539",97153,29,29
"18540",97154,30,30
"18541",97155,33,33
"18542",97156,21,21
"18543",97157,21,21
"18544",97158,21,21
"18545",97159,33,33
"18546",97160,29,29
"18547",97161,31,31
"18548",97162,24,24
"18549",97163,29,29
"18550",97164,31,31
"18551",97165,21,21
"18552",97166,23,23
"18553",97167,20,20
"18554",97168,21,21
"18555",97169,21,21
"18556",97170,23,23
"18557",97171,23,23
"18558",97172,22,22
"18559",97173,23,23
"18560",97174,23,23
"18561",97175,21,21
"18562",97176,20,20
"18563",97177,18,18
"18564",97178,21,21
"18565",97179,19,19
"18566",97180,19,19
"18567",97181,20,20
"18568",97182,19,19
"18569",97183,23,23
"18570",97184,20,20
"18571",97185,21,21
"18572",97186,21,21
"18573",97187,21,21
"18574",97188,20,21
"18575",97189,19,19
"18576",97190,0,0
"18577",97193,0,0
"18578",97194,21,21
"18579",97195,25,25
"18580",97196,20,20
"18581",97197,20,20
"18582",97198,19,19
"18583",97199,20,20
"18584",97200,21,21
"18585",97201,26,26
"18586",97202,30,30
"18587",97203,36,36
"18588",97204,30,30
"18589",97205,29,29
"18590",97206,21,21
"18591",97207,21,21
"18592",97208,20,20
"18593",97209,22,22
"18594",97210,21,21
"18595",97211,19,19
"18596",97212,22,22
"18597",97213,22,22
"18598",97214,21,21
"18599",97215,24,24
"18600",97216,22,22
"18601",97217,27,27
"18602",97218,31,31
"18603",97219,24,24
"18604",97220,21,21
"18605",97221,24,24
"18606",97222,22,22
"18607",97223,23,23
"18608",97224,25,25
"18609",97225,22,22
"18610",97226,20,20
"18611",97227,22,22
"18612",97228,28,28
"18613",97229,29,29
"18614",97230,38,38
"18615",97231,33,33
"18616",97232,38,38
"18617",97233,39,39
"18618",97234,34,34
"18619",97235,38,38
"18620",97236,38,38
"18621",97237,36,36
"18622",97238,34,34
"18623",97239,32,32
"18624",97240,35,35
"18625",97241,35,35
"18626",97242,37,37
"18627",97243,37,37
"18628",97244,38,38
"18629",97245,39,39
"18630",97246,39,39
"18631",97247,38,38
"18632",97248,35,35
"18633",97249,37,37
"18634",97250,37,37
"18635",97251,36,36
"18636",97252,34,34
"18637",97253,31,31
"18638",97254,25,25
"18639",97255,37,37
"18640",97256,40,40
"18641",97257,33,33
"18642",97258,26,26
"18643",97259,28,28
"18644",97260,26,26
"18645",97261,26,26
"18646",97262,28,28
"18647",97263,44,44
"18648",97264,44,44
"18649",97265,45,45
"18650",97266,44,44
"18651",97267,42,42
"18652",97268,41,41
"18653",97269,35,35
"18654",97270,31,31
"18655",97271,33,33
"18656",97272,31,31
"18657",97273,26,26
"18658",97274,24,24
"18659",97275,22,22
"18660",97276,22,22
"18661",97277,23,23
"18662",97278,24,24
"18663",97279,23,23
"18664",97280,0,0
"18665",97281,0,0
"18666",97306,0,0
"18667",97307,0,0
"18668",97308,30,30
"18669",97309,28,28
"18670",97310,33,33
"18671",97311,31,31
"18672",97312,32,32
"18673",97313,32,32
"18674",97314,33,33
"18675",97315,34,34
"18676",97316,31,31
"18677",97317,32,32
"18678",97318,33,33
"18679",97319,33,33
"18680",97320,32,32
"18681",97321,26,26
"18682",97322,28,28
"18683",97323,22,22
"18684",97324,27,27
"18685",97325,32,32
"18686",97326,31,31
"18687",97327,30,30
"18688",97328,26,26
"18689",97329,21,21
"18690",97330,20,20
"18691",97331,22,22
"18692",97332,0,0
"18693",97333,0,0
"18694",97540,0,0
"18695",97541,0,0
"18696",97542,0,0
"18697",97543,22,22
"18698",97544,23,23
"18699",97545,24,24
"18700",97546,24,24
"18701",97547,22,22
"18702",97548,21,21
"18703",97549,27,27
"18704",97550,25,25
"18705",97551,20,20
"18706",97552,21,21
"18707",97553,21,21
"18708",97554,22,22
"18709",97555,20,20
"18710",97556,19,19
"18711",97557,19,19
"18712",97558,19,19
"18713",97559,21,21
"18714",97560,20,20
"18715",97561,24,24
"18716",97562,21,21
"18717",97563,19,19
"18718",97564,19,19
"18719",97565,19,19
"18720",97566,18,18
"18721",97567,19,19
"18722",97568,20,20
"18723",97569,19,19
"18724",97570,26,26
"18725",97571,0,0
"18726",97583,0,0
"18727",97584,18,18
"18728",97585,18,18
"18729",97586,18,18
"18730",97587,18,18
"18731",97588,18,18
"18732",97589,19,19
"18733",97590,20,20
"18734",97591,20,20
"18735",97592,19,19
"18736",97593,18,18
"18737",97594,18,18
"18738",97595,19,19
"18739",97596,21,21
"18740",97597,26,26
"18741",97598,30,30
"18742",97599,24,24
"18743",97600,23,23
"18744",97601,20,20
"18745",97602,25,25
"18746",97603,33,33
"18747",97604,29,29
"18748",97605,25,25
"18749",97606,27,27
"18750",97607,29,29
"18751",97608,33,33
"18752",97609,34,34
"18753",97610,35,35
"18754",97611,34,34
"18755",97612,23,23
"18756",97613,19,19
"18757",97614,19,19
"18758",97615,18,18
"18759",97616,27,27
"18760",97617,27,27
"18761",97618,32,32
"18762",97619,25,25
"18763",97620,28,28
"18764",97621,36,36
"18765",97622,36,36
"18766",97623,25,25
"18767",97624,26,26
"18768",97625,19,19
"18769",97626,21,21
"18770",97627,22,22
"18771",97628,20,20
"18772",97629,20,20
"18773",97630,20,20
"18774",97631,31,31
"18775",97632,23,23
"18776",97633,20,20
"18777",97634,22,22
"18778",97635,33,33
"18779",97636,38,38
"18780",97637,33,33
"18781",97638,33,33
"18782",97639,34,34
"18783",97640,32,32
"18784",97641,29,29
"18785",97642,24,24
"18786",97643,24,24
"18787",97644,25,25
"18788",97645,19,19
"18789",97646,19,19
"18790",97647,26,26
"18791",97648,38,38
"18792",97649,32,32
"18793",97650,31,31
"18794",97651,32,32
"18795",97652,33,33
"18796",97653,25,25
"18797",97654,22,22
"18798",97655,17,17
"18799",97656,30,30
"18800",97657,25,25
"18801",97658,22,22
"18802",97659,29,29
"18803",97660,31,31
"18804",97661,32,32
"18805",97662,26,26
"18806",97663,33,33
"18807",97664,37,37
"18808",97665,31,31
"18809",97666,30,30
"18810",97667,30,30
"18811",97668,26,26
"18812",97669,38,38
"18813",97670,32,32
"18814",97671,30,30
"18815",97672,30,30
"18816",97673,35,35
"18817",97674,35,35
"18818",97675,29,29
"18819",97676,26,26
"18820",97677,29,29
"18821",97678,23,23
"18822",97679,33,33
"18823",97680,25,25
"18824",97681,23,23
"18825",97682,20,20
"18826",97683,19,19
"18827",97684,20,20
"18828",97685,23,23
"18829",97686,20,20
"18830",97687,19,19
"18831",97688,20,20
"18832",97689,0,0
"18833",97690,0,0
"18834",97752,0,0
"18835",97753,0,0
"18836",97754,0,0
"18837",97755,19,19
"18838",97756,20,20
"18839",97757,20,20
"18840",97758,24,24
"18841",97759,29,29
"18842",97760,24,24
"18843",97761,21,21
"18844",97762,20,20
"18845",97763,18,18
"18846",97764,0,0
"18847",97765,0,0
"18848",97783,0,0
"18849",97784,21,21
"18850",97785,22,22
"18851",97786,23,23
"18852",97787,23,23
"18853",97788,23,23
"18854",97789,24,24
"18855",97790,20,20
"18856",97791,21,21
"18857",97792,21,21
"18858",97793,20,20
"18859",97794,21,21
"18860",97795,25,25
"18861",97796,20,20
"18862",97797,21,21
"18863",97798,19,19
"18864",97799,17,17
"18865",97800,23,23
"18866",97801,18,18
"18867",97802,19,19
"18868",97803,20,20
"18869",97804,23,23
"18870",97805,31,31
"18871",97806,21,21
"18872",97807,20,20
"18873",97808,24,24
"18874",97809,32,32
"18875",97810,29,29
"18876",97811,27,27
"18877",97812,32,32
"18878",97813,35,35
"18879",97814,33,33
"18880",97815,32,32
"18881",97816,21,21
"18882",97817,22,22
"18883",97818,20,20
"18884",97819,26,26
"18885",97820,23,23
"18886",97821,24,24
"18887",97822,22,22
"18888",97823,22,22
"18889",97824,26,26
"18890",97825,19,19
"18891",97826,23,23
"18892",97827,18,18
"18893",97828,18,18
"18894",97829,19,19
"18895",97830,19,19
"18896",97831,20,20
"18897",97832,19,19
"18898",97833,20,20
"18899",97834,20,21
"18900",97835,19,19
"18901",97836,19,19
"18902",97837,20,20
"18903",97838,19,19
"18904",97839,0,0
"18905",97840,0,0
"18906",97843,0,0
"18907",97844,21,21
"18908",97845,21,21
"18909",97846,18,18
"18910",97847,19,19
"18911",97848,19,19
"18912",97849,20,20
"18913",97850,20,20
"18914",97851,22,22
"18915",97852,26,26
"18916",97853,29,29
"18917",97854,24,24
"18918",97855,27,27
"18919",97856,21,21
"18920",97857,20,20
"18921",97858,19,19
"18922",97859,23,23
"18923",97860,20,20
"18924",97861,19,19
"18925",97862,21,21
"18926",97863,21,21
"18927",97864,21,21
"18928",97865,20,20
"18929",97866,19,19
"18930",97867,23,23
"18931",97868,26,26
"18932",97869,26,26
"18933",97870,22,22
"18934",97871,21,21
"18935",97872,23,23
"18936",97873,24,24
"18937",97874,22,22
"18938",97875,23,23
"18939",97876,23,23
"18940",97877,32,32
"18941",97878,36,36
"18942",97879,25,25
"18943",97880,33,33
"18944",97881,31,31
"18945",97882,33,33
"18946",97883,39,39
"18947",97884,38,38
"18948",97885,35,35
"18949",97886,35,35
"18950",97887,36,36
"18951",97888,42,42
"18952",97889,42,42
"18953",97890,35,35
"18954",97891,35,35
"18955",97892,36,36
"18956",97893,37,37
"18957",97894,39,39
"18958",97895,39,39
"18959",97896,38,38
"18960",97897,39,39
"18961",97898,39,39
"18962",97899,39,39
"18963",97900,37,37
"18964",97901,37,37
"18965",97902,35,35
"18966",97903,35,35
"18967",97904,36,36
"18968",97905,42,42
"18969",97906,40,40
"18970",97907,29,29
"18971",97908,24,24
"18972",97909,27,27
"18973",97910,26,26
"18974",97911,24,24
"18975",97912,27,27
"18976",97913,38,38
"18977",97914,39,39
"18978",97915,43,43
"18979",97916,44,44
"18980",97917,43,43
"18981",97918,40,40
"18982",97919,36,36
"18983",97920,36,36
"18984",97921,38,38
"18985",97922,29,29
"18986",97923,23,23
"18987",97924,23,23
"18988",97925,23,23
"18989",97926,23,23
"18990",97927,26,26
"18991",97928,25,25
"18992",97929,24,24
"18993",97930,0,0
"18994",97931,0,0
"18995",97957,0,0
"18996",97958,0,0
"18997",97959,31,31
"18998",97960,31,31
"18999",97961,30,30
"19000",97962,31,31
"19001",97963,32,32
"19002",97964,32,32
"19003",97965,32,32
"19004",97966,32,32
"19005",97967,32,32
"19006",97968,33,33
"19007",97969,33,33
"19008",97970,32,32
"19009",97971,27,27
"19010",97972,22,22
"19011",97973,22,22
"19012",97974,30,30
"19013",97975,30,30
"19014",97976,30,30
"19015",97977,29,29
"19016",97978,23,23
"19017",97979,21,21
"19018",97980,20,20
"19019",97981,20,20
"19020",97982,18,18
"19021",97983,0,0
"19022",97984,0,0
"19023",98190,0,0
"19024",98191,0,0
"19025",98192,29,29
"19026",98193,28,28
"19027",98194,24,24
"19028",98195,23,23
"19029",98196,24,24
"19030",98197,22,22
"19031",98198,21,21
"19032",98199,20,20
"19033",98200,20,20
"19034",98201,20,20
"19035",98202,21,21
"19036",98203,20,20
"19037",98204,20,20
"19038",98205,19,19
"19039",98206,18,18
"19040",98207,19,19
"19041",98208,21,21
"19042",98209,20,20
"19043",98210,21,21
"19044",98211,20,20
"19045",98212,18,18
"19046",98213,18,18
"19047",98214,19,19
"19048",98215,18,18
"19049",98216,18,18
"19050",98217,19,19
"19051",98218,19,19
"19052",98219,20,20
"19053",98220,22,22
"19054",98221,0,0
"19055",98233,0,0
"19056",98234,20,20
"19057",98235,19,19
"19058",98236,18,18
"19059",98237,19,19
"19060",98238,20,20
"19061",98239,20,20
"19062",98240,20,20
"19063",98241,19,19
"19064",98242,19,19
"19065",98243,18,18
"19066",98244,24,24
"19067",98245,18,19
"19068",98246,23,23
"19069",98247,30,30
"19070",98248,28,28
"19071",98249,21,21
"19072",98250,22,22
"19073",98251,27,27
"19074",98252,31,31
"19075",98253,21,21
"19076",98254,28,28
"19077",98255,34,34
"19078",98256,33,33
"19079",98257,33,33
"19080",98258,29,29
"19081",98259,32,32
"19082",98260,34,34
"19083",98261,32,32
"19084",98262,22,22
"19085",98263,20,20
"19086",98264,18,18
"19087",98265,18,18
"19088",98266,21,21
"19089",98267,21,21
"19090",98268,23,23
"19091",98269,38,38
"19092",98270,37,37
"19093",98271,35,35
"19094",98272,37,37
"19095",98273,30,30
"19096",98274,19,19
"19097",98275,20,20
"19098",98276,20,20
"19099",98277,21,21
"19100",98278,21,21
"19101",98279,19,19
"19102",98280,18,18
"19103",98281,25,25
"19104",98282,21,21
"19105",98283,23,23
"19106",98284,25,25
"19107",98285,33,33
"19108",98286,34,34
"19109",98287,39,39
"19110",98288,29,29
"19111",98289,34,34
"19112",98290,32,32
"19113",98291,37,37
"19114",98292,35,35
"19115",98293,30,30
"19116",98294,21,21
"19117",98295,19,19
"19118",98296,19,19
"19119",98297,25,25
"19120",98298,39,39
"19121",98299,38,38
"19122",98300,34,34
"19123",98301,36,36
"19124",98302,34,34
"19125",98303,35,35
"19126",98304,22,22
"19127",98305,19,19
"19128",98306,32,32
"19129",98307,21,21
"19130",98308,28,28
"19131",98309,26,26
"19132",98310,29,29
"19133",98311,34,34
"19134",98312,19,19
"19135",98313,30,30
"19136",98314,33,33
"19137",98315,31,31
"19138",98316,27,27
"19139",98317,26,26
"19140",98318,23,23
"19141",98319,23,23
"19142",98320,33,33
"19143",98321,21,21
"19144",98322,27,27
"19145",98323,27,27
"19146",98324,36,36
"19147",98325,26,26
"19148",98326,24,24
"19149",98327,28,28
"19150",98328,33,33
"19151",98329,35,35
"19152",98330,34,34
"19153",98331,26,26
"19154",98332,21,21
"19155",98333,21,21
"19156",98334,20,20
"19157",98335,22,22
"19158",98336,21,21
"19159",98337,19,19
"19160",98338,21,21
"19161",98339,24,24
"19162",98340,0,0
"19163",98401,0,0
"19164",98402,0,0
"19165",98403,19,19
"19166",98404,20,20
"19167",98405,23,23
"19168",98406,24,24
"19169",98407,22,22
"19170",98408,21,21
"19171",98409,22,22
"19172",98410,22,22
"19173",98411,21,21
"19174",98412,22,22
"19175",98413,18,18
"19176",98414,18,18
"19177",98415,0,0
"19178",98416,0,0
"19179",98417,0,0
"19180",98432,0,0
"19181",98433,0,0
"19182",98434,23,23
"19183",98435,22,22
"19184",98436,23,23
"19185",98437,20,20
"19186",98438,21,21
"19187",98439,20,20
"19188",98440,20,20
"19189",98441,20,20
"19190",98442,20,20
"19191",98443,21,21
"19192",98444,20,20
"19193",98445,26,26
"19194",98446,26,26
"19195",98447,32,32
"19196",98448,28,28
"19197",98449,18,18
"19198",98450,18,18
"19199",98451,18,18
"19200",98452,19,19
"19201",98453,20,20
"19202",98454,20,20
"19203",98455,24,24
"19204",98456,22,22
"19205",98457,20,20
"19206",98458,22,22
"19207",98459,27,27
"19208",98460,31,31
"19209",98461,32,32
"19210",98462,32,32
"19211",98463,35,35
"19212",98464,35,35
"19213",98465,28,28
"19214",98466,21,21
"19215",98467,22,22
"19216",98468,21,21
"19217",98469,21,21
"19218",98470,23,23
"19219",98471,22,22
"19220",98472,23,23
"19221",98473,26,26
"19222",98474,33,33
"19223",98475,28,28
"19224",98476,19,19
"19225",98477,26,26
"19226",98478,27,27
"19227",98479,20,20
"19228",98480,19,19
"19229",98481,19,19
"19230",98482,19,19
"19231",98483,21,21
"19232",98484,21,21
"19233",98485,21,21
"19234",98486,20,20
"19235",98487,18,18
"19236",98488,18,18
"19237",98489,0,0
"19238",98493,0,0
"19239",98494,20,20
"19240",98495,19,19
"19241",98496,21,21
"19242",98497,19,19
"19243",98498,20,20
"19244",98499,20,20
"19245",98500,21,21
"19246",98501,22,22
"19247",98502,24,24
"19248",98503,24,24
"19249",98504,20,20
"19250",98505,21,21
"19251",98506,21,21
"19252",98507,20,20
"19253",98508,19,19
"19254",98509,23,23
"19255",98510,24,24
"19256",98511,19,19
"19257",98512,19,19
"19258",98513,19,19
"19259",98514,21,21
"19260",98515,21,21
"19261",98516,19,19
"19262",98517,19,19
"19263",98518,20,20
"19264",98519,23,23
"19265",98520,26,26
"19266",98521,21,21
"19267",98522,23,23
"19268",98523,28,28
"19269",98524,36,36
"19270",98525,32,32
"19271",98526,36,36
"19272",98527,35,35
"19273",98528,36,36
"19274",98529,32,32
"19275",98530,24,24
"19276",98531,23,23
"19277",98532,32,32
"19278",98533,37,37
"19279",98534,36,36
"19280",98535,33,33
"19281",98536,35,35
"19282",98537,37,37
"19283",98538,40,40
"19284",98539,39,39
"19285",98540,36,36
"19286",98541,36,36
"19287",98542,36,36
"19288",98543,38,38
"19289",98544,39,39
"19290",98545,41,41
"19291",98546,37,37
"19292",98547,39,39
"19293",98548,40,40
"19294",98549,39,39
"19295",98550,37,37
"19296",98551,37,37
"19297",98552,34,34
"19298",98553,34,34
"19299",98554,34,34
"19300",98555,40,40
"19301",98556,39,39
"19302",98557,25,25
"19303",98558,32,32
"19304",98559,25,25
"19305",98560,27,27
"19306",98561,27,27
"19307",98562,30,30
"19308",98563,29,29
"19309",98564,28,28
"19310",98565,27,27
"19311",98566,30,30
"19312",98567,43,43
"19313",98568,42,42
"19314",98569,38,38
"19315",98570,42,42
"19316",98571,39,39
"19317",98572,33,33
"19318",98573,27,27
"19319",98574,32,32
"19320",98575,23,23
"19321",98576,22,22
"19322",98577,23,23
"19323",98578,24,24
"19324",98579,21,21
"19325",98580,0,0
"19326",98608,0,0
"19327",98609,29,29
"19328",98610,30,30
"19329",98611,30,30
"19330",98612,31,31
"19331",98613,32,32
"19332",98614,35,35
"19333",98615,33,33
"19334",98616,33,33
"19335",98617,32,32
"19336",98618,32,32
"19337",98619,33,33
"19338",98620,33,33
"19339",98621,23,23
"19340",98622,22,22
"19341",98623,23,23
"19342",98624,30,30
"19343",98625,29,29
"19344",98626,30,30
"19345",98627,31,31
"19346",98628,29,29
"19347",98629,25,25
"19348",98630,21,21
"19349",98631,20,20
"19350",98632,19,19
"19351",98633,23,23
"19352",98634,0,0
"19353",98841,0,0
"19354",98842,29,29
"19355",98843,27,27
"19356",98844,28,28
"19357",98845,28,28
"19358",98846,25,25
"19359",98847,24,24
"19360",98848,23,23
"19361",98849,22,22
"19362",98850,21,21
"19363",98851,21,21
"19364",98852,21,21
"19365",98853,20,20
"19366",98854,19,19
"19367",98855,20,20
"19368",98856,21,21
"19369",98857,20,20
"19370",98858,20,20
"19371",98859,21,21
"19372",98860,19,19
"19373",98861,18,18
"19374",98862,19,19
"19375",98863,20,20
"19376",98864,20,20
"19377",98865,19,19
"19378",98866,19,19
"19379",98867,19,19
"19380",98868,22,22
"19381",98869,21,21
"19382",98870,23,23
"19383",98871,0,0
"19384",98883,0,0
"19385",98884,19,19
"19386",98885,19,19
"19387",98886,18,18
"19388",98887,19,19
"19389",98888,21,21
"19390",98889,19,19
"19391",98890,20,20
"19392",98891,19,19
"19393",98892,21,21
"19394",98893,17,17
"19395",98894,19,19
"19396",98895,20,20
"19397",98896,21,21
"19398",98897,20,20
"19399",98898,22,22
"19400",98899,21,21
"19401",98900,31,31
"19402",98901,29,29
"19403",98902,22,22
"19404",98903,19,19
"19405",98904,23,23
"19406",98905,30,30
"19407",98906,31,31
"19408",98907,31,31
"19409",98908,30,30
"19410",98909,35,35
"19411",98910,34,34
"19412",98911,29,29
"19413",98912,18,18
"19414",98913,20,20
"19415",98914,21,21
"19416",98915,17,17
"19417",98916,18,18
"19418",98917,25,25
"19419",98918,32,32
"19420",98919,24,24
"19421",98920,31,31
"19422",98921,26,26
"19423",98922,37,37
"19424",98923,41,41
"19425",98924,22,22
"19426",98925,20,20
"19427",98926,25,25
"19428",98927,22,22
"19429",98928,20,20
"19430",98929,19,19
"19431",98930,19,19
"19432",98931,20,20
"19433",98932,19,19
"19434",98933,23,23
"19435",98934,38,38
"19436",98935,21,21
"19437",98936,31,31
"19438",98937,36,36
"19439",98938,34,34
"19440",98939,39,39
"19441",98940,33,33
"19442",98941,33,33
"19443",98942,38,38
"19444",98943,41,41
"19445",98944,37,37
"19446",98945,26,26
"19447",98946,19,19
"19448",98947,19,19
"19449",98948,36,36
"19450",98949,40,40
"19451",98950,24,24
"19452",98951,30,30
"19453",98952,36,36
"19454",98953,27,27
"19455",98954,26,26
"19456",98955,19,19
"19457",98956,25,25
"19458",98957,20,20
"19459",98958,26,26
"19460",98959,35,35
"19461",98960,22,22
"19462",98961,29,29
"19463",98962,24,24
"19464",98963,29,29
"19465",98964,38,38
"19466",98965,35,35
"19467",98966,31,31
"19468",98967,32,32
"19469",98968,32,32
"19470",98969,23,23
"19471",98970,22,22
"19472",98971,23,23
