new2kid,net_es,net_es_ha
126793,-3411924.52622231,-14644.3139627622
126794,-807622.50182981,-10056.0000227836
126795,-1009628.7242104,-22530.0691595069
126796,-1735321.08515358,-12872.1081884364
126797,-3007807.26387588,-9646.20489517219
126798,-3714757.41832785,-9721.31480098882
126799,-3512385.90672223,-10512.1912659102
126800,-4109362.20674663,-11057.8195943401
126801,-3302681.64186952,-10466.0143137081
126802,-3001598.19109239,-9300.0718546627
126803,-2262868.76712192,-7330.61353997788
126804,-2257428.55427878,-8581.3392417345
126805,-1883326.69924352,-8558.14461456868
126806,-2583246.54320032,-10093.2709868633
126807,-2009155.35248293,-9399.55720459851
126808,-2913573.56188598,-9572.31560373218
126809,-1893820.55449558,-8178.4423406017
126810,-3227583.63464122,-10147.6396451679
126811,-3526411.69527367,-10825.515564923
126812,-3367510.39707794,-11088.7356149922
126813,-3743890.89113698,-11597.7258970361
126814,-3410525.74629512,-11050.7112071126
126815,-1613762.33838713,-11294.924503147
126816,-3853349.32169738,-11990.1962557678
126817,-2277270.00056963,-11876.2451137921
126818,-2101383.55055625,-11385.7557768032
126819,-2910023.53042328,-10531.6391058069
126820,-3951034.4547374,-11849.4004265789
126821,-3545747.86305949,-11687.6732198088
126822,-3368535.10325078,-10822.602741368
126823,-851658.493678694,-11123.7027745789
126824,-226872.851565014,-11273.1851709324
126825,-468956.699440926,-3984.76218324738
126826,-3219084.67194397,-11248.1665759125
126827,-3956094.65524262,-10376.6417186692
126828,-3441291.43353083,-10495.7420771051
126829,-3654185.92367092,-10534.5900502225
126830,-2025827.09601844,-6468.41619163741
126831,0,0
126832,-1738184.89643552,-11342.152668421
126833,-4031064.91730889,-11608.5382787873
126834,-3598434.43326213,-11868.6767536991
126835,-3438606.13483047,-11658.7620591836
126836,-5694.7045277756,-11389.4090555512
126837,-1048839.55094308,-9328.20056425196
126838,-3444076.36881915,-11139.1190420672
126839,-3732846.43638952,-11239.2817053505
126840,-3808624.23254181,-11243.1711661751
126841,-3711731.78375312,-10892.8298862894
126842,-3196191.31592057,-9731.50543382097
126843,-3373926.63262468,-10742.8509695512
126844,-3200093.28677975,-9520.54529350614
126845,-2914169.59846702,-9799.64556020857
126846,-1248425.4639352,-9796.37441047728
126847,-2458551.35075193,-10839.5760848804
126848,-3413026.45745156,-11698.462579097
126849,-3837416.41380399,-11155.280272686
126850,-3814626.29392011,-11457.484644776
126851,-2356654.63508721,-9134.32029103568
126852,-2506576.82080737,-7078.22610888069
126853,-2784124.92538285,-9239.99145532579
126854,-2712125.32740852,-9791.06616392966
126855,-2675918.33615978,-9822.13658604187
126856,-2070229.07890324,-9147.6567971422
126857,-2107225.63103135,-9660.63326547324
126858,-3161700.50955336,-11541.6856383422
126859,-2624524.84846102,-8185.6525488063
126860,-1604589.90049729,-9954.80357035933
126861,-510238.755721053,-2722.19673297744
126862,-2558387.8791914,-8104.17859177637
126863,-2967213.39866795,-10064.7475892913
126864,-3484464.00044135,-10507.2416145989
126865,-3415208.49103406,-9396.96231410918
126866,-177233.723530111,-2516.18418498827
126867,-3253080.07912242,-10384.9324153948
126868,-2577467.58356072,-9737.77599456236
126869,-3411379.17452131,-11378.3753996958
126870,-3202109.13627667,-10977.8757618228
126871,-3613386.82887573,-11859.3208742588
126872,-3385590.39178158,-10365.3743338127
126873,-2707885.69395234,-10689.901579876
126874,-3174862.14805411,-10705.5414897504
126875,-3396024.96211684,-9919.02143006015
126876,-3318912.89533364,-10155.4037722965
126877,-3474807.10512889,-10903.4935638482
126878,-2925701.2280993,-10800.9274687561
126879,-2613870.69267052,-8674.94940525374
126880,-1646135.33646506,-9976.57779675795
126881,-1291910.28096046,-10994.9811145571
126882,-3111434.71383506,-10536.0752214521
126883,-3428644.38746985,-10672.8229960151
126884,-3380327.03662647,-10682.447676481
126885,-3208014.21490538,-10828.7399659253
126886,-1889213.29714308,-10673.5214527858
126887,-3216406.84908456,-10737.0143094832
126888,-2676149.34512925,-11412.1507254979
126889,-2435226.87738714,-13234.9286814519
126890,-640469.230283331,-10136.0115574019
126891,0,0
126892,0,0
126893,-47256.881611306,-10958.1174750855
126894,-306847.336634996,-10983.3498571811
126895,-608882.557235756,-10287.3504918396
126896,-1294631.72116455,-10006.8152360545
126897,-1494982.8807514,-8262.42697479182
126898,-28690.7629072433,-10433.004693543
126899,0,0
126900,-898367.952760097,-11220.8331336156
126901,-964779.646806706,-16040.6019144501
126902,-3133286.66351018,-12775.8885362291
126903,-2736269.50875197,-11460.8146963433
126904,-3004120.08851483,-11897.5053010488
126905,-3638069.70594235,-11298.3531240446
126906,-3778799.39157728,-11685.5025638261
126907,-4212708.38180207,-12179.8579885857
126908,-4000222.07786144,-11923.165656815
126909,-4000337.58300169,-10477.2305333159
126910,-1216073.75200911,-7618.31637907038
126911,-1427112.23072893,-12106.9966551765
126912,-661545.702259313,-11933.1806495479
126913,-4337990.98733918,-12721.3811945431
126914,-4343538.92827722,-12497.1449114252
126915,-4180422.935053,-12750.0508884575
126916,-1352205.5571024,-15246.8561759256
126917,-2985025.74358577,-12780.4152789329
126918,-4502744.56838046,-13192.4396802943
126919,-4993071.14285111,-12897.8266525053
126920,-4125407.53790211,-13465.2224819326
126921,-384550.446985046,-14719.6343343558
126922,-1741090.19036964,-14953.0021717199
126923,-1304110.74804783,-13016.7011657924
126924,-3588579.19648891,-15778.3091903882
126925,-2117991.60850879,-13420.9369252042
126926,-3472839.18478316,-13509.7075021956
126927,-3779889.88912787,-11400.2334073602
126928,-2823953.79689798,-10257.2669126828
126929,-1670539.6389598,-9673.77279166009
126930,-3016811.35558441,-10146.937500389
126931,-3144702.84460193,-10579.3199145565
126932,-5910533.7258326,-15735.1979389886
126933,-5858946.90332919,-16836.0543199115
126934,-5174203.11145054,-15480.0392264788
126935,-2487193.63644055,-15848.3067236355
126936,0,0
126937,0,0
126938,-3201921.5018081,-16813.5031273153
126939,-4541012.34318183,-16207.0482915256
126940,-3257491.11805761,-14056.0566043478
126941,-2632658.81863004,-17230.3897506803
126942,-3630834.28891393,-14284.0788351667
126943,0,0
126944,0,0
126945,-392603.043701984,-14281.5637464254
126946,-318080.055184678,-11672.6625755845
126947,0,0
126948,0,0
126949,-2817.0693391863,-15024.3698089936
126950,-580171.017810312,-15786.9664710289
126951,0,0
126952,0,0
126953,0,0
126954,-3062599.42605611,-17187.5099322686
126955,-2181356.74786675,-21114.1608988917
126956,0,0
126957,-909723.434622008,-21156.3589446979
126958,-2658396.95585962,-25393.6425634352
126959,-2911.86738066891,-1863.5951236281
126960,-21199.3899962029,-7888.14511486618
126961,-184458.098693524,-9644.86790554374
126962,-300549.170754845,-7409.53271506552
126963,-108839.661387191,-8412.72745021766
126964,-9743.43742061711,-8660.83326277077
126965,0,0
126966,0,0
126967,-140772.161123867,-7242.29767839831
126968,-1319589.1441477,-10068.3959496248
126969,-4295163.57738004,-17202.1570057774
126970,-4365487.43918496,-17216.6130211879
126971,-3160619.80968961,-13992.7827767111
126972,-4659484.54099586,-17237.3994580194
126973,-3482685.41027265,-13372.4421800726
126974,-5495237.4446179,-18413.361070971
126975,-4873316.4135158,-17846.8900472082
126976,-5280409.61739049,-18018.032390328
126977,-5594247.02724708,-18417.2741637764
126978,-5894668.78662833,-17862.6326867525
126979,-5639300.79405274,-19209.881350829
126980,-2997934.91379378,-14557.4988226709
126981,-1169743.10583229,-12801.5661376994
126982,-58115.9406723369,-10566.5346676976
126983,-349772.048551079,-9144.36728238114
126984,0,0
126985,-10619.9952172656,-8943.15386717105
126986,-1062720.20375603,-9914.59082221364
126987,-102115.312332865,-8644.68252553351
126988,-2273.05998581615,-9092.23994326462
126989,-439865.158059077,-9926.43516071259
126990,0,0
126991,0,0
126992,-1089990.48324744,-9587.60183175323
126993,-1960171.60481506,-11513.489602438
126994,-3216460.15478278,-11112.7969070448
126995,-2660421.79949716,-11345.0823006276
126996,-27188.3280437333,-9255.60103616453
126997,0,0
126998,-478398.135734223,-8581.13247953763
126999,-300399.053221988,-8786.80960064317
127000,-54014.7804954066,-8309.96623006256
127001,0,0
127002,0,0
127003,0,0
127004,0,0
127005,-144962.144090638,-7757.17159013447
127006,-114979.726773808,-9107.30509099466
127007,-6892.7940217152,-6487.3355498496
127008,-1165.82288920226,-6217.7220757454
127009,-222132.597854512,-6618.47591372848
127010,-564478.566908632,-11041.145563005
127011,-30144.9216524883,-10262.1009880811
127012,-24753.6502905205,-10155.3437089315
127013,-1615647.62530846,-11820.0100616988
127014,-1790705.76681235,-10824.062058556
127015,0,0
127016,-104293.205249195,-5507.23196035351
127017,-221218.621324732,-7467.2952345901
127018,-1856976.0984276,-11250.1391801748
127019,-1418623.20210694,-10666.3398654658
127020,-478287.914493855,-10468.6821229845
127021,-419101.644799299,-10083.6485966749
127022,0,0
127023,0,0
127024,-185820.194813581,-10112.6636633241
127025,-656399.411989173,-11172.7559487519
127026,-1462424.10902298,-11168.8714770251
127027,-3000589.70161612,-11633.0107162243
127028,-3317968.44327024,-12485.299880603
127029,-3663952.52521096,-12365.1635527052
127030,-1714688.46904424,-10064.2023128055
127031,-3403699.95664364,-10805.3966877576
127032,-2286221.99716854,-10841.5980897145
127033,-3387165.0864145,-11963.4969939585
127034,-3497958.31481386,-11327.1267024938
127035,-3339854.13666576,-10246.9158555421
127036,-3906364.25629278,-12636.8435302638
127037,-3199379.23443853,-13227.4076876011
127038,-4153620.5431736,-13593.3582922433
127039,-4543300.71474362,-12600.5913392092
127040,-3985005.15444698,-11844.7115866899
127041,-2057288.10562392,-12141.8700442577
127042,-2310525.55495607,-13132.6496906917
127043,-3593166.36801078,-14230.361853508
127044,-597852.423520591,-13378.5157710901
127045,-1593955.19467565,-14184.2508981148
127046,-4375105.333382,-14110.3981725684
127047,-1798951.38056112,-13149.0279072535
127048,-103380.616255091,-12073.6486137333
127049,0,0
127050,-107906.670653905,-11906.9429687067
127051,-37219.092211546,-11235.9523657497
127052,-141431.746202154,-10057.3686188198
127053,-1488976.39081014,-10389.7175111043
127054,-547758.384019522,-9588.76821040738
127055,-23297.9009511991,-6212.77358698643
127056,0,0
127057,0,0
127058,0,0
127059,0,0
127060,0,0
127061,-79302.1536856317,-6376.05255763873
127062,0,0
127063,-68330.7089897893,-8746.33075069303
127064,-2539775.51102338,-11124.1194022377
127065,135217.38541525,441.796644199304
127066,-3508456.46752421,-12688.8118174474
127067,-4575050.15704715,-12974.2648905981
127068,-4730875.80649015,-12812.1213445908
127069,-5008128.00847182,-13918.7160214607
127070,-4539754.92966358,-12732.0033084342
127071,-4771485.16225865,-12593.8242487856
127072,-4993801.19746946,-12782.0859317727
127073,-4440998.04312013,-12956.9600091032
127074,-3537206.34754191,-10236.0827564968
127075,-3627924.32932782,-9708.44443372556
127076,-3746073.87140627,-9689.16617240549
127077,-3604853.30219305,-10318.0058738978
127078,-3655219.60300251,-10864.4833081999
127079,-3936473.52108999,-10711.4925743945
127080,-3578736.86758449,-10208.5558711628
127081,-2824547.36621962,-10173.9661998005
127082,-3566134.14192524,-10234.6450709962
127083,-3130191.36690995,-10292.4500350512
127084,-1755992.84472035,-10216.6856420093
127146,-1416980.74390589,-9411.24611975686
127147,-2059585.729095,-8708.60773401691
127148,-2291290.07196398,-8952.5375217152
127149,-2589761.07842857,-7879.09816597399
127150,-1893239.22094375,-7791.10790511833
127151,-1121136.31241677,-8810.50147282333
127152,-328953.94283354,-10697.6891978387
127153,-194782.992602947,-10783.8335005092
127154,-481838.368815672,-9565.02965390912
127155,-2448041.18932192,-8908.04162591554
127156,-2064508.74357018,-8681.24570226618
127157,-1885348.20657538,-8044.15234805494
127158,-3099336.82247519,-9358.25422902492
127159,-3074860.87102668,-9592.07914533571
127160,-2969157.71181996,-9581.79172834193
127161,-3451750.72902728,-9616.57873314235
127162,-3629585.3198576,-9608.43234906049
127163,-3734903.45274044,-9679.05008808667
127164,-3733111.5071524,-9710.58106233757
127165,-3617045.03186405,-9764.2518153914
127166,-3295010.66692049,-9813.88136089499
127167,-3705867.18603184,-9948.63674102508
127168,-3543331.13020267,-9857.98958150629
127169,-3163667.80363962,-9693.35213677402
127170,-2875063.71313573,-9473.02706140274
127171,-2464277.92772974,-9448.46557480851
127172,-2648223.50982901,-9241.34703539021
127173,-3112139.90594871,-9134.88139702428
127174,-2370242.61368635,-9211.53311124157
127175,-2566391.74815742,-9159.55118682102
127176,-2764316.18344928,-8975.05254366649
127177,-978999.163730047,-7378.23203941627
127178,-1635824.48477132,-7529.68692645025
127179,-2389371.51065387,-8818.90292282857
127180,-2474009.52299838,-8891.31904042546
127181,-3027919.12486139,-8335.63420471134
127182,-3053422.9852736,-8273.45770776928
127439,-3421442.51655175,-9117.76819867223
127440,-3346826.56265959,-9632.88810983151
127441,-1267185.76580317,-9132.87038416697
127442,-1296895.50689569,-21304.2383062947
127443,-3786152.02126334,-18871.7857757674
127444,-797418.25854106,-9673.00389435706
127445,-1313551.44705909,-16104.8453279275
127446,-3438109.37479695,-13313.1050330956
127447,-2392501.80174299,-8141.22263459972
127448,-2576361.55294003,-9500.29611593465
127449,-3581965.99932846,-10061.7022453047
127450,-3448241.81309324,-9764.93256805164
127451,-4010162.77013498,-10556.5324649818
127452,-3477610.07736757,-10351.9555791407
127453,-2810730.78753204,-8321.92683207119
127454,-3224751.38544566,-10480.6057621634
127455,-2398393.15703265,-8313.32116822409
127456,-3030963.31125879,-10641.9602765285
127457,-2572292.17986694,-9902.95353173026
127458,-2822192.68461713,-10183.8256549107
127459,-2013037.96274611,-8639.64790878159
127460,-2406043.37122137,-9578.67477968201
127461,-3640681.70226607,-11343.8962485408
127462,-3123113.34126719,-11380.0531679059
127463,-3678896.09712533,-11469.6682685123
127464,-3826190.80320909,-10593.3643971873
127465,-2571983.06122998,-10863.7088119535
127466,-3673747.27256144,-12200.0739645046
127467,-2942848.59112351,-11899.3119681517
127468,-1421050.94585458,-11653.9288230002
127469,-3587061.65318613,-10782.0752303171
127470,-4066669.50923119,-11284.549453295
127471,-3152248.9796085,-11242.9745148765
127472,-3425502.97566454,-11703.6189644742
127473,-63786.4807408103,-11597.5419528746
127474,-503492.687985978,-11459.2930409326
127475,-1482752.43333469,-10818.0752090083
127476,-2304926.56394817,-10488.8580839507
127477,-4084211.53486917,-10945.9605624634
127478,-3646468.22610192,-10550.3601478536
127479,-3992843.67193948,-10706.4687030387
127480,-1483919.68467091,-4308.24078293132
127481,-2585814.74091331,-6864.61520733581
127482,-3822168.72960705,-10800.9006841598
127483,-3457473.74193383,-11209.6413112343
127484,-2669460.53900461,-10450.5428490516
127485,-2307027.10188817,-9337.82788520381
127486,-720245.16778627,-7631.73687720551
127487,-985986.471787643,-7771.32194512428
127488,-3554469.847396,-11970.4309741814
127489,-3585541.76872398,-11191.7027506016
127490,-3452299.00042412,-11400.7810127525
127491,-3477601.09921317,-11046.5788341097
127492,-3410897.23361264,-10410.9797286918
127493,-2207724.91552651,-9029.54975675463
127494,-3613116.60293703,-11093.8141713668
127495,-3680179.33742972,-11064.0491166621
127496,-3805993.99929081,-10738.1244910339
127497,-3713155.42842181,-11022.3537763913
127498,-3360859.69563416,-11375.8737317847
127499,-3857087.71561269,-11214.5018080689
127500,-4164853.64441637,-11593.1903811173
127501,-2955863.7461525,-9867.26892101815
127502,-2194462.99868988,-9569.74869965608
127503,-2395632.5737104,-9740.81859704356
127504,-3071102.77298431,-10342.5898479792
127505,-2120518.79261823,-10340.8414147795
127506,-3199796.99152256,-9616.21935844495
127507,-2169617.3077698,-7760.75942864225
127508,-1827468.44407107,-6773.10518997849
127509,-2173154.46841271,-8694.79157154373
127510,0,0
127511,-239693.758968937,-10449.8641512343
127512,-828668.204453872,-8084.56784833046
127513,-2998874.52865727,-10298.7749428024
127514,-2858791.39726732,-10311.2403868975
127515,-2712397.76599278,-8541.30373073893
127516,-2328113.36285897,-8939.24017416452
127517,-3082236.88869085,-10312.7959471045
127518,-2453640.01704383,-10466.0731198884
127519,-3523669.26931493,-11157.4724537975
127520,-3514449.64377727,-11709.9529988414
