new2kid,tot_benefits,tot_benefits_ha
45918,0,NaN
45919,-13019.0210722712,-2893.11579383803
45920,0,NaN
45921,0,NaN
45922,0,NaN
45923,-2230.92719700615,-392.250935737345
45924,-6596.05736954416,-69.0686635554363
45925,442485.885921218,4270.06886293093
45927,0,NaN
45928,839.537938860898,258.319365803353
45929,-123774.348447167,-2558.64286195694
45930,0,NaN
45931,-298923.979355392,-2476.84291542531
45932,-131576.108633535,-2631.5221726707
45933,0,NaN
45934,0,NaN
45935,24280.8151896586,603.250066823817
45936,48674.761622079,1828.16006092316
45937,407648.603882896,13936.7044062529
45955,0,NaN
45956,0,NaN
45957,-1006.22873346257,-1341.63831128342
45958,-5018.37924076246,-902.180537665162
45959,18004.2132974175,674.630943228759
45960,3331.12004675782,761.398867830358
45963,0,NaN
45964,0,NaN
45965,0,NaN
45966,1741.08762651285,844.163697703199
45967,11994.5942874422,213.474425582953
45968,-356.849379068391,-407.827861792447
45969,0,NaN
45970,0,NaN
45971,0,NaN
45972,0,NaN
45973,0,NaN
45974,0,NaN
45975,0,NaN
45976,0,NaN
45977,24993.6288679083,597.754950503039
45978,180912.582002185,960.385305917374
46161,2521988.99172039,16806.2573375786
46162,5552793.191938,17586.0433632241
46163,6192758.33494504,19131.9044910447
46164,6085558.92271764,19758.3081906417
46165,5274784.0403478,20916.120110425
46166,4864477.20498639,19090.4182682812
46167,4666153.12997461,17334.2117667968
46168,3300487.02221487,17876.7069585098
46473,1277596.59376585,17561.4652064034
46474,102424.605218442,8810.71872846809
46475,0,NaN
46476,-23095.1723287256,-2160.95179683982
46477,0,NaN
46478,-36864.9644189878,-4183.25837378585
46479,0,NaN
46480,0,NaN
46481,0,NaN
46482,-2873.27393071936,-1021.60850870022
46483,483.663763462839,49.6065398423424
46484,2958.83502545868,106.385079567054
46485,-12056.5060126531,-649.508741422392
46509,197314.889057146,7359.06346133878
46510,13825.6793402652,3072.3731867256
46511,0,NaN
46513,0,NaN
46514,0,NaN
46515,0,NaN
46522,81959.83273899,1873.36760546263
46523,-312558.994489802,-3832.1409286106
46524,-300428.154112912,-3243.48884332429
46525,57885.5623339029,1228.34084528176
46526,337822.678447642,9652.0765270755
46527,289528.773072937,9434.74616938289
46528,590876.229225216,9491.98761807576
46532,0,NaN
46533,21400.0255190141,2901.69837545953
46558,0,NaN
46559,0,NaN
46560,0,NaN
46561,0,NaN
46562,0,NaN
46563,0,NaN
46564,0,NaN
46565,-41838.4300705702,-3450.59217076868
46566,0,NaN
46567,0,NaN
46568,-1888.39107220361,-3357.13968391752
46569,-23769.9596666044,-2776.05368369103
46570,-139580.938716953,-2191.65360105127
46571,0,NaN
46572,-3494.33728823447,-532.470443921444
46573,37283.7712332947,930.64015558926
46574,19078.7348043911,411.956487004396
46575,-75404.3611169048,-706.777842923537
46576,-15511.016130628,-2386.31017394276
46577,0,NaN
46578,0,NaN
46579,-127851.388433293,-3304.72086418851
46580,0,NaN
46581,-61098.8552418803,-3103.43391704789
46582,0,NaN
46583,0,NaN
46584,0,NaN
46585,-26122.1288477455,-2188.24116002056
46586,152352.97954246,2212.02148156021
46587,604754.111938264,9430.8633440665
46613,0,NaN
46616,135034.761976923,2097.62737051532
46617,462511.783519564,1478.55914811449
46618,70017.1147390482,800.195597017694
46619,0,NaN
46620,0,NaN
46621,0,NaN
46622,0,NaN
46623,0,NaN
46624,0,NaN
46625,0,NaN
46626,0,NaN
46627,0,NaN
46628,1772.28676046276,644.467912895551
46629,53566.1208874203,919.590058153137
46812,5171716.94204329,17996.4051919732
46813,5465663.52678919,18794.45872096
46814,5461173.3222035,20929.0474623368
46815,1139966.57881047,10729.0972123338
46816,6044079.84195395,19836.9799941053
46817,3459788.77740762,17138.2725815857
46818,3638460.08842134,16728.5521306728
46819,2386934.12334857,16868.792391156
47125,39378.3324774997,1275.41157821861
47126,7606.12832851729,242.426400908918
47127,0,NaN
47128,0,NaN
47129,0,NaN
47133,-1198.39967100113,-581.042264727822
47134,-1421.08594805387,-483.773939763019
47135,0,NaN
47136,0,NaN
47159,0,NaN
47160,0,NaN
47161,-62249.6751876521,-3688.86964074976
47163,0,NaN
47164,0,NaN
47165,0,NaN
47166,-79347.9217764278,-3431.2614822239
47170,119241.924476307,2793.36865537468
47171,-10989.5394040347,-1477.58512995425
47172,-89477.3225591507,-3890.31837213699
47173,-232046.608543494,-3546.07997774202
47174,22761.8777069628,989.646856824471
47175,223765.404127653,7262.16321712463
47176,244194.182066214,6010.9337123991
47177,-184175.496310874,-2533.79874546344
47178,-169585.179054495,-2191.73090862029
47181,0,NaN
47182,0,NaN
47183,55783.7811841714,4396.75122633863
47184,0,NaN
47209,0,NaN
47210,0,NaN
47211,0,NaN
47212,0,NaN
47213,0,NaN
47214,0,NaN
47215,0,NaN
47216,0,NaN
47217,0,NaN
47218,-10684.385830267,-3108.18496880494
47219,-31835.3633242316,-3068.4687541428
47220,-6241.54053106216,-1958.13036268617
47221,0,NaN
47222,5464.80649185254,3238.40384702373
47223,54427.5284523413,1172.05983208272
47224,-136848.938105167,-1992.3412281007
47225,-38693.449280817,-2962.17793537355
47226,0,NaN
47227,0,NaN
47228,0,NaN
47229,0,NaN
47230,0,NaN
47231,0,NaN
47232,0,NaN
47233,-24731.331714359,-1866.51560108369
47234,0,NaN
47235,0,NaN
47236,30283.2661308132,3698.71952742757
47265,363765.369516984,2416.04230480355
47266,307327.016273773,2315.081101874
47268,121652.860758173,1430.15853940542
47269,44732.6283980325,754.981070008987
47270,-4336.82737463453,-126.622697069621
47271,0,NaN
47272,0,NaN
47273,0,NaN
47274,0,NaN
47275,0,NaN
47276,0,NaN
47277,0,NaN
47278,0,NaN
47279,51793.9356293411,811.658148941682
47463,2729703.45425475,19961.2684040566
47465,0,NaN
47466,5343247.84036299,20394.0757265763
47467,4565508.7917565,18054.4094582561
47468,4130653.3564053,16821.1895399554
47469,3743727.99191638,17153.3928610143
47775,25860.2209002955,2048.33432873628
47782,-10534.7656652438,-916.066579586419
47783,0,NaN
47784,0,NaN
47785,-2051.84512472018,-1727.86957871173
47786,-201.873866560135,-1614.99093248108
47787,0,NaN
47788,0,NaN
47810,0,NaN
47811,-12200.0083239314,-3549.09333059823
47814,0,NaN
47815,17790.7674664912,2965.12791108186
47816,-5554.85742415553,-3174.20424237459
47817,0,NaN
47820,34312.3611698266,1520.76947013082
47821,-3090.66503521146,-4120.88671361528
47822,-16434.0770602,-3206.64918247805
47823,15096.6210910281,4093.99893993983
47824,216218.196287638,7704.88004588464
47825,109627.234885439,5568.36748624452
47826,-3729.07599960441,-2386.60863974682
47827,-5782.66834275471,-2434.80772326514
47828,-1522.67583775684,-477.702223609989
47832,97883.8404799519,7023.05581918938
47833,0,NaN
47834,2410.605074139,701.266930658617
47835,0,NaN
47858,0,NaN
47859,0,NaN
47860,0,NaN
47861,0,NaN
47862,0,NaN
47863,0,NaN
47864,0,NaN
47865,0,NaN
47866,0,NaN
47867,0,NaN
47868,0,NaN
47869,-2875.73546037387,-2421.67196663063
47870,-17011.3323946048,-723.886484876801
47871,97402.7680836728,7753.45417581475
47872,240408.921811008,6464.77772937164
47873,21900.9040719432,2520.96737518771
47874,0,NaN
47875,0,NaN
47876,0,NaN
47877,0,NaN
47878,0,NaN
47879,0,NaN
47880,0,NaN
47881,0,NaN
47882,0,NaN
47883,12373.1517092879,1404.04558403267
47884,1069500.96763506,11817.6902501111
47885,358226.128887916,15407.5754360394
47919,200308.793505978,1283.51649823614
47920,84143.1843765535,468.764258365201
47921,-6981.95909759385,-494.297989210184
47922,0,NaN
47923,0,NaN
47924,0,NaN
47925,0,NaN
47926,0,NaN
47927,0,NaN
47928,0,NaN
47929,0,NaN
47930,2624.50211789873,1272.48587534484
48115,0,NaN
48116,5691515.40150146,18475.1970833888
48117,4468182.74534034,17339.5401225916
48118,3205489.56746315,17995.7309050563
48119,5280452.95309753,18560.4673219597
48120,2271484.41658117,18429.8938465004
48432,-1199.21763122971,-1744.31655451594
48433,0,NaN
48434,0,NaN
48435,-2793.60581361599,-2031.71331899345
48436,-195.700331644336,-3131.20530630938
48437,0,NaN
48438,0,NaN
48439,0,NaN
48459,0,NaN
48460,0,NaN
48461,-59793.5912913745,-3781.41288799207
48462,-71310.5914456452,-3680.54665525911
48464,-5953.55192921711,-239.338771023804
48465,0,NaN
48466,0,NaN
48467,-36260.0665350782,-2511.51976000541
48470,-19081.9863892734,-1413.48047327951
48471,-16007.0048079989,-1489.02370306967
48472,-1108.01318476812,-180.900111798876
48473,81664.6412188239,4161.25560350695
48474,49240.8230991378,3733.90127765974
48475,-14483.6374663271,-3737.71289453603
48476,-3050.33113695502,-3050.33113695502
48477,-52223.9946355837,-1502.84876649162
48478,21496.6575818508,4647.92596364342
48482,600.783925271994,4806.27140217595
48483,0,NaN
48484,0,NaN
48485,0,NaN
48510,0,NaN
48511,0,NaN
48512,0,NaN
48513,0,NaN
48514,0,NaN
48515,0,NaN
48516,0,NaN
48517,0,NaN
48518,0,NaN
48519,-272.902314137369,-69.3085242253636
48520,-23102.0127171224,-1015.47308646692
48522,-52263.7227042833,-431.931592597383
48523,-22158.9904450692,-589.923206524304
48524,0,NaN
48525,0,NaN
48526,-5336.75527076593,-3881.27656055704
48527,0,NaN
48528,0,NaN
48529,0,NaN
48530,0,NaN
48531,-1647.78708215376,-132.485393540001
48532,19037.1408243632,1057.61893468684
48533,69743.5045049129,2277.3389226094
48565,30761.8634126623,1843.40754532808
48570,98872.1524063838,675.760118967168
48571,-52324.5594913185,-361.326263211522
48572,0,NaN
48573,0,NaN
48574,0,NaN
48575,0,NaN
48576,0,NaN
48577,0,NaN
48578,0,NaN
48579,0,NaN
48580,88548.2901741576,1094.87839473456
48765,346235.348782509,8288.93267025074
48766,4212954.14189228,17846.7742309443
48767,6169715.11967948,18132.8879343996
48768,4677920.3358132,17727.7890509264
48769,3982393.1260001,18389.116887735
48770,1183644.36683965,18227.4397203411
49081,-845.459421570216,-614.879579323794
49082,-767.882184964735,-1116.91954176689
49083,0,NaN
49084,0,NaN
49085,0,NaN
49086,0,NaN
49087,0,NaN
49088,0,NaN
49089,0,NaN
49092,7152.18853609061,1204.57912186789
49110,0,NaN
49111,0,NaN
49112,-14409.85274713,-3975.13179231173
49115,0,NaN
49116,0,NaN
49117,3532.74647347472,4710.32863129963
49120,-1672.76000896328,-366.632330731678
49121,12765.9403489633,773.693354482622
49122,41936.3824575987,1018.18227514655
49123,-220959.343561155,-2263.34794941004
49124,0,NaN
49125,0,NaN
49126,-10871.4305527616,-2717.8576381904
49127,-55391.5212007239,-2401.80037726716
49131,622934.154023648,7684.61562403883
49132,322774.254248141,6997.8158102578
49133,0,NaN
49134,0,NaN
49159,-33648.6041788891,-4017.74378255392
49160,0,NaN
49161,0,NaN
49162,0,NaN
49163,0,NaN
49164,0,NaN
49165,-11536.7476872165,-4394.95149989201
49166,-1829.54472949877,-3659.08945899753
49167,0,NaN
49168,115897.26905835,9558.53765429688
49169,78064.2661270786,7434.69201210272
49170,0,NaN
49173,0,NaN
49174,0,NaN
49175,0,NaN
49176,-43945.1930569524,-3624.3458191301
49177,-4473.96868578731,-3579.17494862985
49178,-10078.6646100558,-2986.27099557208
49179,-5423.7427282642,-2018.13682912156
49180,-7433.57063595079,-322.322846003286
49181,53955.0307196492,921.323897027093
49182,27299.697492227,1775.59008079525
49215,2926.93103119362,1338.02561425994
49216,17540.3847212701,1389.33740366496
49221,-765.351752639441,-322.253369532396
49222,0,NaN
49223,0,NaN
49224,0,NaN
49225,0,NaN
49226,0,NaN
49227,0,NaN
49228,0,NaN
49229,0,NaN
49230,64716.7821377588,701.536933742643
49231,428842.535631063,1429.47511877021
49232,236552.805097201,1542.94532472695
49415,1391169.39166852,18426.0846578613
49416,5016928.82150281,18058.6864216074
49417,6245801.92115592,19280.8857299816
49418,5127945.55359209,19904.6891939528
49733,-7589.49103618551,-1167.614005567
49734,36857.3734581622,2586.48234794121
49735,0,NaN
49736,0,NaN
49737,0,NaN
49738,0,NaN
49739,0,NaN
49741,529.784600067441,446.134400056792
49742,358.416593070596,477.888790760794
49743,24782.3453266345,1525.06740471597
49761,-3706.03487228896,-4235.4684254731
49762,-22954.8802563109,-4173.61459205652
49763,-22328.6306266337,-3883.24010897978
49765,0,NaN
49766,0,NaN
49767,0,NaN
49768,0,NaN
49771,5276.17250192323,2813.95866769239
49772,134176.804680783,2798.99462176341
49773,-16289.5818181856,-2101.88152492718
49774,8896.9736454601,2124.65042279644
49775,96119.9321445165,6896.4973735976
49781,-11182.9733795211,-639.02705025835
49782,-4434.37876108012,-1419.00120354564
49783,-13806.8594786049,-1398.16298517518
49784,42126.2303602753,981.105801694911
49785,680269.29191771,10670.8908536111
49806,-19397.7374873544,-1404.36108505733
49807,-44288.9843787401,-2530.79910735658
49808,0,NaN
49809,0,NaN
49810,0,NaN
49811,0,NaN
49812,0,NaN
49813,0,NaN
49814,0,NaN
49815,-2702.20874096515,-3930.48544140385
49866,25758.4581516926,888.222694885952
49867,9809.24150138541,747.370781057936
49873,-158576.044379981,-1282.71825585424
49874,-86344.5041762872,-1451.16813741659
49875,-264.815644501998,-1412.35010401065
49876,0,NaN
49877,0,NaN
49878,-792.962132048749,-1057.28284273167
49879,0,NaN
49880,12929.8966572823,287.730662748981
49881,409948.98503819,1246.99311038233
49882,313745.77022601,1386.33866987466
50064,2847442.32130946,18151.026749383
50065,3908674.52683592,17367.0626018813
50066,4144050.93167453,15612.1532627248
50067,4746469.15528403,18654.7547247714
50068,1506705.14804261,18775.1420316836
50385,0,NaN
50386,6233.24114534039,7671.68140964971
50387,0,NaN
50388,0,NaN
50389,0,NaN
50390,10768.887699032,2824.6262817133
50391,1459.33271278745,1015.18797411301
50392,-762.768438067677,-554.740682231038
50393,-32519.6750213441,-1014.25887006141
50394,-12085.0515085729,-1179.02941547053
50411,0,NaN
50412,0,NaN
50413,-31536.4813441769,-4276.13306361721
50414,-96197.8580964806,-4039.80506441913
50415,0,NaN
50416,0,NaN
50417,0,NaN
50418,0,NaN
50419,23659.1108403171,1689.93648859408
50420,-134179.480748623,-2592.84020770286
50421,8416.16291679527,897.724044458162
50422,696992.074214931,5578.72595669779
50423,584769.854210346,7836.11194921737
50424,701902.636213931,9606.87953757305
50427,488062.668629324,7430.06917037982
50428,126861.360513386,1900.5447267923
50431,-34666.4329042356,-1939.38086177542
50432,0,NaN
50433,0,NaN
50434,-394.698883467873,-1052.53035591433
50435,18133.8039435217,543.334949618627
50458,-20520.0565278288,-1737.14764256752
50459,-54226.439733656,-3298.94690394865
50460,0,NaN
50461,0,NaN
50462,0,NaN
50463,0,NaN
50464,0,NaN
50465,-2762.98616685724,-2762.98616685724
50468,129211.900266976,3313.12564787119
50469,2661.44811106095,599.762954605284
50470,-39914.1184103118,-3547.92163647216
50471,0,NaN
50516,0,NaN
50517,8502.18155958611,992.955510608597
50518,72263.3552111143,1181.01499834303
50527,0,NaN
50528,0,NaN
50529,-1196.16640667996,-466.796646509252
50530,6795.15389097676,129.740408419604
50714,5410295.11225383,17456.0842500628
50715,4566465.67034983,17656.7063135808
50716,3675869.05443506,17267.7348417384
50717,4697323.11018594,17839.3472022253
50718,4762713.48880316,19772.5521071226
50719,1367863.86308306,17314.7324440893
51037,-1310.37424819806,-381.19978129398
51038,0,NaN
51039,0,NaN
51040,11824.6386267063,2394.86351933293
51041,10335.0983630455,2802.73853913098
51042,-17112.5508614795,-2444.6501230685
51043,-15285.4084723966,-3821.35211809914
51044,0,NaN
51045,0,NaN
51061,0,NaN
51062,0,NaN
51063,0,NaN
51064,-45815.3340584042,-4415.93581285824
51065,0,NaN
51066,0,NaN
51067,0,NaN
51068,0,NaN
51069,0,NaN
51070,-81081.9252292822,-3771.25233624568
51071,-17917.0853546665,-2756.4746699487
51075,137320.995312143,6657.98765149783
51076,185671.152053391,4591.55862883192
51077,-268811.431726181,-2253.00309461441
51078,-46427.2648665696,-2435.52864873808
51081,-21545.6819436115,-1518.6383748801
51082,0,NaN
51083,0,NaN
51084,0,NaN
51085,0,NaN
51100,0,NaN
51101,0,NaN
51102,0,NaN
51109,-1909.11433752909,-2349.67918465119
51111,0,NaN
51112,0,NaN
51113,0,NaN
51117,0,NaN
51118,45377.7148386536,7188.54888533126
51119,0,NaN
51120,0,NaN
51121,0,NaN
51122,0,NaN
51123,0,NaN
51364,5229917.29597488,17203.6753157068
51365,5476404.22607038,17527.9991232499
51366,5219095.10639767,18672.9699692224
51367,5474365.81042419,18082.1331475613
51368,6022199.97057164,18889.4725601149
51369,4772364.31927858,18132.9444570072
51370,4084013.69275122,17232.1252858701
51371,2948730.72019007,17918.6067311208
51654,-8669.92839216808,-2617.33687310734
51656,0,NaN
51688,0,NaN
51689,0,NaN
51690,-5218.89980061097,-1210.17966390979
51692,0,NaN
51693,0,NaN
51694,0,NaN
51695,0,NaN
51696,0,NaN
51712,0,NaN
51713,0,NaN
51714,0,NaN
51715,0,NaN
51716,-90971.1207050792,-3051.44220394396
51717,0,NaN
51718,0,NaN
51719,0,NaN
51720,-37582.3725390647,-4062.95919341239
51721,-40179.5282750893,-2561.24483028457
51724,398691.971121234,5542.19942479561
51725,-136890.586573368,-1583.6944216731
51726,0,NaN
51727,0,NaN
51728,-3202.37743994027,-2439.90662090687
51731,-15473.1690885241,-1289.43075737701
51732,0,NaN
51733,0,NaN
51734,0,NaN
51735,0,NaN
51750,207843.389056628,5949.00576906269
51751,0,NaN
51752,-1728.07669062195,-418.927682575018
51753,0,NaN
51754,-3884.7448359931,-124.560956665109
51755,13123.2050414525,583.253557397888
51758,0,NaN
51759,0,NaN
51760,-78717.5701595209,-3079.41594756072
51761,0,NaN
51762,0,NaN
51763,0,NaN
51768,0,NaN
51769,0,NaN
51773,0,NaN
52013,4895409.70979069,19254.3154760696
52014,5843447.04346045,19202.126246738
52015,5787451.1786568,20152.1695013077
52016,4841332.11823564,19933.4312639656
52017,5345016.9056992,18639.9892090643
52018,5617366.45438316,18245.6076472047
52019,6106554.75385239,19698.5637221045
52020,6057977.44569154,20243.8678218598
52021,2909726.60595035,18518.5464181407
52303,0,NaN
52304,-475.01578575541,-2533.41752402885
52305,-4833.80138378607,-2148.35617057159
52306,-450.80069471524,-901.60138943048
52307,-11729.5978061234,-2406.07134484582
52308,0,NaN
52341,24833.7360922844,1088.60213007274
52342,0,NaN
52343,0,NaN
52344,0,NaN
52345,0,NaN
52346,0,NaN
52360,0,NaN
52362,-105375.899260206,-4173.30294099827
52363,0,NaN
52364,0,NaN
52365,0,NaN
52366,-18586.8386954963,-4248.42027325629
52367,-9780.2537453187,-884.090734040109
52368,0,NaN
52369,0,NaN
52370,0,NaN
52371,0,NaN
52373,0,NaN
52374,0,NaN
52375,-46889.073993491,-3379.3927202516
52376,0,NaN
52377,0,NaN
52378,0,NaN
52380,-28434.0875209396,-930.358691891683
52381,-18418.3535475505,-2654.89780865593
52382,0,NaN
52383,0,NaN
52384,0,NaN
52401,0,NaN
52402,0,NaN
52403,0,NaN
52404,0,NaN
52405,-3004.38581224194,-1265.00455252292
52406,-9350.09642001057,-1017.69756952496
52408,0,NaN
52409,0,NaN
52410,0,NaN
52411,-4867.81250659249,-3540.22727752181
52412,0,NaN
52663,5967571.44963508,21602.0685959641
52664,5892646.02515952,20780.7662337563
52665,6437761.09051053,19709.9459334421
52666,5962578.81474799,19593.6046489973
52667,3874796.1678082,19152.5297142203
52668,4915711.18532901,19891.5981196925
52669,5610382.86640141,21377.9771046493
52670,4712089.24861973,22936.8506169503
52671,3387797.42614141,17175.1453796776
52953,0,NaN
52954,65580.1785410305,2683.58786868667
52955,-32286.8163241512,-1570.17951728395
52956,-4616.68007162659,-1086.27766391214
52957,-16348.2503137052,-817.41251568526
52958,-1218.75304099461,-1392.86061827956
52959,82179.1217512427,996.865768021139
52993,0,NaN
52994,0,NaN
52995,0,NaN
52996,0,NaN
52997,0,NaN
53010,0,NaN
53011,-87810.6470858601,-4432.08313367117
53012,-24912.4363175461,-4380.20858330481
53013,0,NaN
53014,0,NaN
53015,-4237.41124601175,-4519.9053290792
53016,0,NaN
53017,0,NaN
53018,0,NaN
53019,0,NaN
53020,0,NaN
53023,45196.1994632596,8818.77062697748
53024,0,NaN
53025,0,NaN
53026,0,NaN
53027,0,NaN
53028,0,NaN
53030,-10363.2339852453,-2072.64679704906
