new2kid,grass_ha,sng_ha,wood_ha,urban_ha,arable_ha,freshwater_ha,marine_ha,coast_ha,ocean_ha
"114254",109.25,188.5,0,3,3.8125,59.6875,17.3125,14.6875,3.75
"114258",173.875,177.625,0.375,3.0625,12.125,0,9.3125,1.625,22
"114259",156.75,83.5625,1.0625,0.5,3.125,6.25,37.1875,11.125,100.4375
"114270",190.6875,77.8125,2.625,2.4375,9.875,1.125,16.75,7.3125,91.375
"114443",103.9375,37.3125,12.1875,1.3125,137.875,0,0,22.5,84.875
"114444",193.5625,15.9375,1.25,6.125,176.75,6.375,0,0,0
"114445",240.8125,13.5625,27.8125,0.75,113.125,3.9375,0,0,0
"114446",249.3125,44.8125,14.6875,5.1875,86,0,0,0,0
"114447",202.5625,46.4375,37,0,114,0,0,0,0
"114448",212,37.6875,105.8125,0,44.5,0,0,0,0
"114449",173.0625,22.375,152.5625,0.6875,51.3125,0,0,0,0
"114450",264.125,17.3125,60.9375,3.1875,53.6875,0.75,0,0,0
"114451",221.125,29.75,17.5625,0.75,130.8125,0,0,0,0
"114452",210.5625,49.6875,45.125,3.4375,91.1875,0,0,0,0
"114453",197.125,54.875,29.375,1.9375,116.6875,0,0,0,0
"114454",179.875,30.3125,70.375,0,119.4375,0,0,0,0
"114455",172.75,29.625,55.4375,2.4375,139.75,0,0,0,0
"114456",183.375,22.8125,9.5625,36.4375,147.8125,0,0,0,0
"114457",86.1875,38.5,16.25,75.4375,182.875,0.75,0,0,0
"114458",96.8125,6.5,0.875,248.75,47.0625,0,0,0,0
"114459",186.875,34.625,5.125,4.875,168.5,0,0,0,0
"114460",164.5,18.6875,0,0,216.8125,0,0,0,0
"114461",146.0625,25.0625,1.1875,56.1875,171.5,0,0,0,0
"114462",103.0625,31.4375,2.875,15.75,246.875,0,0,0,0
"114463",62.625,10,4.5625,5.375,316.875,0.5625,0,0,0
"114464",139.4375,15.6875,3.4375,24.5,216.875,0.0625,0,0,0
"114465",82.25,2.875,18.6875,4.375,291.8125,0,0,0,0
"114466",145.25,24.5,8.8125,24.3125,197.125,0,0,0,0
"114467",252,10.125,1.5,2.3125,134.0625,0,0,0,0
"114468",267.0625,32.5625,0.6875,0.875,98.8125,0,0,0,0
"114469",263.25,26.125,0,0.6875,109.9375,0,0,0,0
"114470",238.5625,64.75,4.5625,0,92.125,0,0,0,0
"114471",236.9375,27.9375,1.875,10,123.25,0,0,0,0
"114472",187.0625,24.3125,4.8125,36.0625,147.75,0,0,0,0
"114473",148.5625,33.0625,30.625,36.5625,151.1875,0,0,0,0
"114474",230.4375,17.25,68.375,0,83.9375,0,0,0,0
"114475",274.9375,25.0625,4.625,3.625,91.75,0,0,0,0
"114476",239.8125,69.6875,24.375,1.5625,64.5625,0,0,0,0
"114477",318.75,16.5,8.625,0.5,55.625,0,0,0,0
"114478",113.6875,58.5,85.25,7.125,135.4375,0,0,0,0
"114479",218.5625,29.625,9.625,6.5,76,59.6875,0,0,0
"114480",237.125,42.375,0,1.3125,119.1875,0,0,0,0
"114481",313.625,13.4375,9.5625,2,61.375,0,0,0,0
"114482",248.25,37.75,7.625,13.9375,92.4375,0,0,0,0
"114483",195,50.25,15.4375,14.4375,112.875,12,0,0,0
"114484",107.375,35.4375,43.4375,26.9375,184.9375,1.875,0,0,0
"114485",93,74.3125,106.0625,55.875,70.75,0,0,0,0
"114486",136.75,68.5625,115.0625,16.4375,63.1875,0,0,0,0
"114487",128.375,5.0625,28.8125,73.8125,157.0625,0.3125,3.5625,3,0
"114488",32.375,17.5625,19.75,249.3125,39.5,0.375,14.875,26.25,0
"114489",27.375,21.4375,0,202.8125,143.1875,4.0625,0,1.125,0
"114490",38.625,13.875,0.625,171.3125,122.8125,5.4375,19.125,28.1875,0
"114495",75.6875,6.4375,11.1875,76.1875,206.6875,0,12.875,10.9375,0
"114496",53.9375,19.3125,10.5625,236.9375,64.375,1.6875,10.0625,3.125,0
"114497",98,41.25,99.5,57.125,57.4375,7.125,35.625,3.9375,0
"114498",124.0625,18.9375,132.25,0.125,92.0625,20.875,8.0625,3.625,0
"114499",117.25,45.375,157.5,2.375,60,16.3125,0,1.1875,0
"114500",64.25,25.8125,227.6875,20.1875,37.8125,17.9375,6,0.3125,0
"114501",52.6875,48.875,238.6875,11.8125,36.25,2.5,9.1875,0,0
"114502",54.375,43.5625,226.6875,8.0625,54.9375,12.375,0,0,0
"114503",59.5625,41.4375,228.9375,27.0625,34.75,8.25,0,0,0
"114504",72.5625,60,156.5,2.875,96.3125,11.75,0,0,0
"114505",96.8125,32.8125,198,4.875,55.1875,12.3125,0,0,0
"114506",58.4375,47.6875,185.4375,9.0625,93.875,5.5,0,0,0
"114507",56.1875,20.8125,200.125,3.9375,102.875,16.0625,0,0,0
"114508",112.625,32.9375,80.125,6.75,167.5625,0,0,0,0
"114509",152.125,40.375,0.75,20.5625,186.1875,0,0,0,0
"114510",101.5625,50.3125,8.3125,4.125,235.6875,0,0,0,0
"114511",81.9375,23,10.125,2.125,282.8125,0,0,0,0
"114512",111.875,2.6875,8.875,3.6875,270.125,2.75,0,0,0
"114513",6.875,25,11.6875,7,348.8125,0.625,0,0,0
"114514",53.75,25.1875,25.5,5.4375,290.125,0,0,0,0
"114515",90.3125,32.25,46,6.6875,224.75,0,0,0,0
"114516",34.9375,12.1875,99.3125,3,250.5625,0,0,0,0
"114517",84.1875,19.4375,59.875,1,235.5,0,0,0,0
"114518",128.3125,26.0625,35.8125,55.875,153.9375,0,0,0,0
"114519",50.125,22.375,10.4375,223.4375,76.0625,17.5625,0,0,0
"114520",40.125,33.25,7.6875,123.9375,193.6875,1.3125,0,0,0
"114521",144.75,27.4375,0,6.125,213.6875,8,0,0,0
"114522",66.4375,33.6875,20.8125,34.375,244.6875,0,0,0,0
"114523",33.5,35.5625,2.25,29.875,297.375,1.4375,0,0,0
"114524",120,21.625,7.5625,12.0625,238.75,0,0,0,0
"114525",210.25,12.0625,40.5625,2.875,113.75,20.5,0,0,0
"114526",170,0.0625,69.125,3.4375,157.375,0,0,0,0
"114527",109.0625,2.875,16.9375,0,271.125,0,0,0,0
"114528",187.375,5.9375,9.875,1,195.8125,0,0,0,0
"114529",188.6875,1.6875,18.625,1.6875,189.3125,0,0,0,0
"114530",224,5.8125,2.875,1.3125,166,0,0,0,0
"114531",133.125,2.0625,10.4375,0.6875,253.6875,0,0,0,0
"114532",136,15.0625,80.125,0,168.8125,0,0,0,0
"114533",279.375,6.5625,7.0625,4.3125,102.6875,0,0,0,0
"114534",175,2.1875,4.5625,0.9375,215.5625,1.75,0,0,0
"114535",187.9375,0.8125,11.6875,5.5,191.5,2.5625,0,0,0
"114536",216.5625,5.9375,32.3125,4.625,140,0.5625,0,0,0
"114537",211.25,6.75,9.625,80.9375,91.1875,0.25,0,0,0
"114538",153.6875,1.75,24.6875,1.375,218.5,0,0,0,0
"114539",191.875,7.5625,76.75,1,122.8125,0,0,0,0
"114540",248.625,38.4375,39.875,0.8125,72.25,0,0,0,0
"114541",176.3125,9.625,38.5,0.75,174.8125,0,0,0,0
"114542",237.125,1.375,8.8125,0.5625,152.125,0,0,0,0
"114543",156.25,0.4375,7.375,1.6875,234.25,0,0,0,0
"114544",130.75,8.3125,67.75,1.5,190.5625,1.125,0,0,0
"114545",62,7.875,83.9375,0.875,245.3125,0,0,0,0
"114546",186.1875,0.6875,18.6875,4.125,189.75,0.5625,0,0,0
"114547",259.125,1.4375,15.5625,0,123.875,0,0,0,0
"114548",241.1875,5.0625,24.5625,0,129.1875,0,0,0,0
"114549",204.375,35.9375,68.9375,0,90.75,0,0,0,0
"114550",100.125,1.3125,83.125,1.25,213.25,0.9375,0,0,0
"114551",103.1875,0.6875,28.5625,5.125,261.25,1.1875,0,0,0
"114552",130.1875,0.9375,24.5625,1.0625,240.8125,2.4375,0,0,0
"114553",73.6875,4.875,24.875,7.0625,284.1875,5.3125,0,0,0
"114554",84.4375,0.8125,8.8125,0.8125,293.4375,11.6875,0,0,0
"114555",107.875,0,40.5,8.125,231.0625,12.4375,0,0,0
"114556",68.5,6.5,24.125,17.0625,274.6875,9.125,0,0,0
"114557",176.625,2.6875,38.125,19.0625,161.375,2.125,0,0,0
"114558",193.3125,1.8125,24.8125,6.3125,168.5,5.25,0,0,0
"114559",160.4375,0.8125,3.0625,7,228.6875,0,0,0,0
"114560",83.8125,0.5625,41.6875,3.9375,270,0,0,0,0
"114561",161.3125,1.5625,52.3125,2.125,181.875,0.8125,0,0,0
"114562",150.8125,1.125,9.125,0,238.9375,0,0,0,0
"114563",164.25,2,41.625,0.8125,191.3125,0,0,0,0
"114564",159,3.625,3.4375,28.0625,205.875,0,0,0,0
"114565",187.3125,1.875,1.8125,5.9375,203.0625,0,0,0,0
"114566",237.4375,7.875,0,2,152.6875,0,0,0,0
"114567",296.4375,1.8125,2.4375,2.9375,96.375,0,0,0,0
"114568",211.4375,12.1875,8.375,0.9375,167.0625,0,0,0,0
"114569",236.3125,13.8125,7.75,0.6875,141.4375,0,0,0,0
"114570",148.6875,40.5,11.625,76.375,122.3125,0.5,0,0,0
"114571",188.25,32.3125,1.875,21.25,156.3125,0,0,0,0
"114572",210.25,47.8125,8.25,4.625,129.0625,0,0,0,0
"114573",208.5625,44.125,0.9375,4,133.6875,8.6875,0,0,0
"114574",281.875,27.125,29.25,1.125,60.4375,0.1875,0,0,0
"114575",153.6875,48.875,41.5625,0.5,151.25,4.125,0,0,0
"114576",300.5625,21.0625,3.9375,0,74.25,0.1875,0,0,0
"114577",182.375,29.125,78.4375,3.5,106.5625,0,0,0,0
"114578",98.5625,33,180.125,2.0625,86.25,0,0,0,0
"114579",100.5625,24.8125,48.75,0.5625,225.3125,0,0,0,0
"114580",234.875,7.5,4.25,0.9375,152.4375,0,0,0,0
"114581",203.0625,25.8125,10.625,2.5,158,0,0,0,0
"114582",189.25,28.75,24.5,0,156.9375,0.5625,0,0,0
"114583",167.75,28.625,28.5625,28.5625,146.5,0,0,0,0
"114584",65.75,25.375,50.125,71.1875,187.5625,0,0,0,0
"114585",41.3125,65.5625,174.5,5.625,107,6,0,0,0
"114586",136.8125,38.8125,109.8125,5.75,108.8125,0,0,0,0
"114587",142.5625,27.8125,5,6.8125,217.3125,0.5,0,0,0
"114588",87.25,23.3125,10.3125,98.25,180.875,0,0,0,0
"114589",26.5625,26.375,38,127.375,151.9375,29.75,0,0,0
"114590",51.6875,3.8125,20.875,305.9375,17.6875,0,0,0,0
"114591",44.0625,8.3125,21.4375,246.0625,12.5,14.9375,1,51.6875,0
"114592",44.9375,6.0625,6.625,95.125,64.8125,2,17.0625,163.375,0
"114593",43.3125,10.6875,1,223,122,0,0,0,0
"114594",16.8125,11.9375,9.0625,20.0625,342.125,0,0,0,0
"114595",14.6875,30.9375,6,79.625,268.75,0,0,0,0
"114596",32.0625,0,1.75,272.3125,91.5,2.375,0,0,0
"114597",64.125,11.875,3.4375,248.3125,70.4375,1.8125,0,0,0
"114598",23.5,9.375,59.0625,183.875,112.9375,11.25,0,0,0
"114599",27.375,20.1875,31.1875,67.875,237.625,15.75,0,0,0
"114600",40.125,1.5625,20.3125,69.1875,268.6875,0.125,0,0,0
"114601",46.5,19.9375,32.75,110.125,187.1875,3.5,0,0,0
"114602",38.625,11.5625,8.6875,168,169.25,3.875,0,0,0
"114603",66.125,12.4375,57.9375,38.375,222.75,2.375,0,0,0
"114604",38.5625,17.6875,32.9375,108.5625,193.9375,8.3125,0,0,0
"114605",85.125,34,55.1875,22.0625,195.375,8.25,0,0,0
"114606",91.1875,35.625,11.1875,13.875,247.3125,0.8125,0,0,0
"114607",175.3125,78.625,21.25,21.5,102.625,0.6875,0,0,0
"114608",181.8125,24,4.875,51.8125,134,3.5,0,0,0
"114609",186.5625,26.375,2.75,13.9375,170.375,0,0,0,0
"114610",174.25,11.625,25.8125,150.4375,37.875,0,0,0,0
"114611",98,6.8125,15.25,246.75,33.1875,0,0,0,0
"114612",196.1875,13.5,12.1875,104.5,72.4375,1.1875,0,0,0
"114613",117.25,9.5,26.75,223.9375,22.375,0.1875,0,0,0
"114614",38.75,2.375,37.3125,294.6875,7.75,11.5625,7.0625,0.5,0
"114615",32.6875,0,15.625,351,0.6875,0,0,0,0
"114616",94.125,5.125,12.5,281.25,7,0,0,0,0
"114617",258.5625,17.5625,16.25,80.375,27.25,0,0,0,0
"114618",312.625,14.1875,5.0625,34.375,33.75,0,0,0,0
"114619",299.1875,50.6875,4.9375,19.5,25.6875,0,0,0,0
"114620",305.9375,17.125,20.625,9.3125,47,0,0,0,0
"114621",308.5625,27.1875,53.75,3.25,7.25,0,0,0,0
"114622",299.875,30.1875,54.5625,8.8125,6.5625,0,0,0,0
"114623",300.6875,37.375,31.5,1.9375,8.4375,20.0625,0,0,0
"114624",171.5,148.5625,57.9375,0,0,22,0,0,0
"114625",227.125,153.8125,19.0625,0,0,0,0,0,0
"114626",337.75,28.25,28.3125,0,5.6875,0,0,0,0
"114627",304.0625,60.0625,32.8125,0.625,2.4375,0,0,0,0
"114628",296.375,96.375,4,0,0.75,2.5,0,0,0
"114629",217.375,147.375,34.5625,0,0.6875,0,0,0,0
"114630",170.5625,168.6875,60.1875,0,0.5625,0,0,0,0
"114631",279.25,30.375,82.8125,0.8125,6.75,0,0,0,0
"114632",270.25,29.0625,26.625,45.3125,6.4375,22.3125,0,0,0
"114633",327.9375,19.9375,38.875,3.5625,9.625,0.0625,0,0,0
"114634",315.875,33.875,25.1875,12.5,11.375,1.1875,0,0,0
"114635",254.5,52.75,67.375,16.1875,3.125,6.0625,0,0,0
"114636",323.625,28.375,18.0625,12.3125,7.9375,9.6875,0,0,0
"114637",334.125,30.5625,16.5625,4.875,13.875,0,0,0,0
"114638",280.1875,46.75,15.875,48.875,8.3125,0,0,0,0
"114639",211.375,107.375,14.875,43.625,22.75,0,0,0,0
"114640",332.9375,33.375,7.375,15.9375,10.375,0,0,0,0
"114641",294.125,30.75,4,38,33.125,0,0,0,0
"114642",362.5625,16.4375,7.375,11.0625,2.5625,0,0,0,0
"114643",345.3125,19,17.25,9.125,9.3125,0,0,0,0
"114644",241.1875,95.8125,22.875,35.25,4.875,0,0,0,0
"114645",210.5625,19.6875,31.9375,137.0625,0.75,0,0,0,0
"114646",225.1875,10.75,32.25,129.1875,2.625,0,0,0,0
"114647",306.3125,32.5,11.6875,37.3125,12.1875,0,0,0,0
"114648",348.625,32.625,13.8125,3.25,1.6875,0,0,0,0
"114649",314.5,35.4375,26.4375,7.6875,14.3125,1.625,0,0,0
"114650",186.25,184.375,29.1875,0.1875,0,0,0,0,0
"114651",9.625,380.3125,10.0625,0,0,0,0,0,0
"114652",6.8125,388.8125,4.375,0,0,0,0,0,0
"114653",0,400,0,0,0,0,0,0,0
"114654",0,400,0,0,0,0,0,0,0
"114655",8.6875,390,1.3125,0,0,0,0,0,0
"114656",17.25,368.0625,14.6875,0,0,0,0,0,0
"114657",96.6875,291.9375,11,0,0.375,0,0,0,0
"114658",308.3125,67.5,21.875,1.4375,0.875,0,0,0,0
"114659",255.9375,123.5625,17.75,1.5625,1.1875,0,0,0,0
"114660",293.875,24.9375,71.8125,0,9.375,0,0,0,0
"114661",175.8125,98.8125,114.0625,3.875,6,1.4375,0,0,0
"114662",263,11.125,81.3125,16.625,27.9375,0,0,0,0
"114663",227.4375,10.625,35.75,50.375,75.8125,0,0,0,0
"114664",230.9375,41.8125,26.0625,72.5,28.6875,0,0,0,0
"114665",172.1875,26.625,116.875,62.5625,21.75,0,0,0,0
"114666",199.6875,49.625,44.375,4.375,101.9375,0,0,0,0
"114667",143,119.8125,92.25,5.0625,39.875,0,0,0,0
"114668",186.3125,169.875,16.5625,0,27.25,0,0,0,0
"114669",157.9375,76.8125,144.5625,0.6875,20,0,0,0,0
"114670",133.1875,84.75,140.1875,0.125,41.75,0,0,0,0
"114671",160.3125,24.9375,110.9375,0.5625,99.5625,3.6875,0,0,0
"114672",320,41.25,7.75,0,30.6875,0.3125,0,0,0
"114673",248.9375,73.625,25.25,3.4375,48.75,0,0,0,0
"114674",201.5,130.5,39.6875,0.9375,27.375,0,0,0,0
"114675",242.6875,46.4375,45.5625,0,64.0625,1.25,0,0,0
"114676",294.4375,60.25,7.1875,0,36.9375,1.1875,0,0,0
"114677",257.5625,32.8125,48.6875,0,60.3125,0.625,0,0,0
"114678",193.3125,41.375,112.875,1.25,51.1875,0,0,0,0
"114679",110.875,128.4375,109.8125,1.8125,49.0625,0,0,0,0
"114680",125.125,82.625,54.0625,87.1875,51,0,0,0,0
"114681",214.8125,45.375,72.4375,0.6875,66.6875,0,0,0,0
"114682",212.5,85.875,42.8125,1.75,57.0625,0,0,0,0
"114683",203.875,111.6875,56.375,0,28.0625,0,0,0,0
"114684",158.3125,185.9375,22.1875,0.5,33.0625,0,0,0,0
"114685",82.1875,182.0625,99.375,0,36.375,0,0,0,0
"114686",114.4375,113.25,95.4375,0,76.875,0,0,0,0
"114687",173.9375,138.9375,13.3125,0.75,73.0625,0,0,0,0
"114688",160.6875,169.0625,28.25,0,42,0,0,0,0
"114689",80.5625,220.9375,64.75,0,33.75,0,0,0,0
"114690",3.3125,33,360,0.625,3.0625,0,0,0,0
"114691",0,10.9375,389.0625,0,0,0,0,0,0
"114692",0,40.875,358.875,0,0.25,0,0,0,0
"114693",0,10.4375,388.0625,0,1.5,0,0,0,0
"114694",0,26.1875,373.8125,0,0,0,0,0,0
"114695",44.875,142.25,191.5625,0,21.3125,0,0,0,0
"114696",80.5625,81.0625,223.9375,0,14.4375,0,0,0,0
"114697",20,151.1875,228.625,0,0.1875,0,0,0,0
"114698",18.375,97.5,283.4375,0,0.6875,0,0,0,0
"114699",0,21.25,377.1875,0,0,1.5625,0,0,0
"114700",0,75.375,323.5,0.8125,0.3125,0,0,0,0
"114701",2.375,50.8125,343.75,0,3.0625,0,0,0,0
"114702",16.125,223.8125,156.5,0,3.5625,0,0,0,0
"114703",93.6875,257.875,17.5,0,30.9375,0,0,0,0
"114704",111.5,201.6875,30.5625,0,56.25,0,0,0,0
"114705",68.6875,296.1875,5.25,0,29.625,0.25,0,0,0
"114706",128.4375,112.25,32.0625,0,127.1875,0.0625,0,0,0
"114707",109.75,66,70.1875,5.6875,148.375,0,0,0,0
"114708",78.0625,86.125,42.6875,15.75,177.375,0,0,0,0
"114709",151.1875,50.0625,26.1875,0.6875,171.875,0,0,0,0
"114710",98.9375,181.25,42.125,0,77.6875,0,0,0,0
"114711",175.6875,64.875,49.875,0,108.1875,1.375,0,0,0
"114712",146.4375,65.8125,24.6875,2.8125,160.25,0,0,0,0
"114713",51.75,101.1875,28,2.25,216.8125,0,0,0,0
"114714",63.1875,81.0625,31.5625,0,224.1875,0,0,0,0
"114715",90.5625,116.4375,23.8125,0,165.1875,4,0,0,0
"114716",75,62.5625,151.625,4.3125,106.5,0,0,0,0
"114717",73.875,59.1875,61.9375,42.3125,154.3125,8.375,0,0,0
"114718",64.6875,146.6875,46.25,0,142.375,0,0,0,0
"114719",215.8125,110.375,29.5,0,44.3125,0,0,0,0
"114720",250,90.875,19.3125,0.875,38.9375,0,0,0,0
"114721",139.75,109.4375,56.6875,0,94.125,0,0,0,0
"114722",105.125,82.625,67.3125,0,144.9375,0,0,0,0
"114723",98.0625,97.8125,47.6875,24.875,131.5625,0,0,0,0
"114724",136.875,82.875,91.4375,5.3125,83.5,0,0,0,0
"114725",190.4375,52.25,8.4375,0,148.875,0,0,0,0
"114726",154.3125,176.375,19.25,0,50.0625,0,0,0,0
"114727",58.4375,323.5,8.625,0,9.4375,0,0,0,0
"114728",86.5625,301.125,12.3125,0,0,0,0,0,0
"114729",43.1875,336.3125,20.5,0,0,0,0,0,0
"114730",1.1875,386.75,12.0625,0,0,0,0,0,0
"114731",87.1875,225.5625,69.1875,0.4375,17.625,0,0,0,0
"114732",81.8125,71.1875,67.1875,1.375,178.4375,0,0,0,0
"114733",70.625,49.3125,103.625,8.5,167.9375,0,0,0,0
"114734",18.4375,18.4375,118.125,9.3125,235.6875,0,0,0,0
"114735",39.5,20.125,127.5625,0.5,210.4375,1.875,0,0,0
"114736",14.375,37.25,13.0625,30.0625,305.25,0,0,0,0
"114737",21.375,27.625,17.625,9.5,323.875,0,0,0,0
"114738",10.3125,10.0625,19,3.4375,357.1875,0,0,0,0
"114739",20.6875,13.6875,2.25,2.75,360.625,0,0,0,0
"114740",47.5,23.3125,0.125,0.75,328.3125,0,0,0,0
"114741",25.4375,0.5625,3.1875,0.5625,370.25,0,0,0,0
"114742",17.4375,10.875,29,15.5625,245.25,0,15.8125,23.25,42.8125
"114751",81.625,19.6875,25.4375,0.9375,267,0,0.9375,4.125,0.25
"114752",57.3125,32.4375,21.1875,0,288.5,0.5625,0,0,0
"114753",84.5,5.0625,2.75,0,301.1875,6.5,0,0,0
"114754",144.3125,20.1875,13.1875,0,222.3125,0,0,0,0
"114755",34.9375,27.125,33.9375,0,304,0,0,0,0
"114756",53.9375,19.625,9.875,0,316.5625,0,0,0,0
"114757",74.75,30.75,5.4375,6.125,232.5625,0,0.5,31.25,18.625
"114766",140.9375,99.6875,33.0625,1.1875,87.5625,0,0,37.5625,0
"114767",66.875,10.4375,20.875,4.125,296.0625,1.625,0,0,0
"114768",41.625,2.8125,40.75,3.6875,311.125,0,0,0,0
"114769",105.0625,13.0625,207.0625,0.375,74.4375,0,0,0,0
"114770",99.625,6.1875,100.375,4.8125,177.1875,11.8125,0,0,0
"114771",53.5625,3.6875,0,0,342.75,0,0,0,0
"114772",66.5625,16.5625,16,1.1875,299.6875,0,0,0,0
"114773",36.3125,45.125,37.6875,4.625,276.25,0,0,0,0
"114774",45.9375,8.875,23.5,62,259.6875,0,0,0,0
"114775",34.375,23.8125,44.0625,2,260.875,34.875,0,0,0
"114776",86.125,11.25,26.5625,1,275.0625,0,0,0,0
"114777",118.375,35.5,0,9.625,236.5,0,0,0,0
"114778",142.8125,11.125,15.875,0.5625,227.875,1.75,0,0,0
"114779",29.75,26.625,74.5625,6.1875,262.4375,0.4375,0,0,0
"114780",53.25,26.75,49.875,1.125,269,0,0,0,0
"114781",116.4375,23.375,11.75,3.5625,244.875,0,0,0,0
"114782",171.25,48.25,29,2.8125,148.6875,0,0,0,0
"114783",277.1875,69.25,26.5625,0.8125,26.1875,0,0,0,0
"114784",75.4375,310.5,12.3125,0.75,1,0,0,0,0
"114785",0,399.9375,0,0,0.0625,0,0,0,0
"114786",0,400,0,0,0,0,0,0,0
"114787",0,400,0,0,0,0,0,0,0
"114788",32,359.125,2.75,1,3.5,1.625,0,0,0
"114789",103.75,248.3125,13.75,9.4375,23.875,0.875,0,0,0
"114790",26.4375,364.375,2.5,0,6.6875,0,0,0,0
"114791",0,397.5625,2.4375,0,0,0,0,0,0
"114792",0,398.4375,1.5625,0,0,0,0,0,0
"114793",0,400,0,0,0,0,0,0,0
"114794",0,400,0,0,0,0,0,0,0
"114795",45.3125,304.125,36.125,0.5625,13.875,0,0,0,0
"114796",25.5,311.3125,48.0625,0,15.125,0,0,0,0
"114797",3.25,100.625,292.125,0,4,0,0,0,0
"114798",61.5,26.75,267.625,0.5,33.25,10.375,0,0,0
"114799",143.6875,33.75,108.25,65.625,18.375,30.3125,0,0,0
"114800",18,66.75,298.4375,0.625,15.125,1.0625,0,0,0
"114801",24.125,156.6875,210.5625,1.8125,6.8125,0,0,0,0
"114802",22.6875,114.0625,256.1875,1.4375,5.625,0,0,0,0
"114803",161.3125,81.875,109.25,2.0625,45.5,0,0,0,0
"114804",169.1875,117.3125,49.1875,0.9375,63.375,0,0,0,0
"114805",200.375,45.25,112.75,3.1875,38.4375,0,0,0,0
"114806",234.5625,31.875,84.625,1.875,47.0625,0,0,0,0
"114807",125.625,54.3125,182.375,0,37.6875,0,0,0,0
"114808",122.3125,30.5,154.375,1.9375,90.875,0,0,0,0
"114809",105.625,216,41.5,0,36.875,0,0,0,0
"114810",2.8125,258.875,131.8125,0.75,5.75,0,0,0,0
"114811",0,66.125,333.875,0,0,0,0,0,0
"114812",136,70.375,24.125,0.3125,169.1875,0,0,0,0
"114813",179.25,36.875,0.75,0.25,182.875,0,0,0,0
"114814",147.1875,101.125,23.5625,0.625,127.5,0,0,0,0
"114815",215.75,63.5,46.1875,2.0625,72.5,0,0,0,0
"114816",112.625,28.5625,180,0.5,78.3125,0,0,0,0
"114817",174.625,26,6.8125,1.75,190.8125,0,0,0,0
"114818",202,19.6875,29.125,1.875,147.3125,0,0,0,0
"114819",121.0625,19.6875,20.375,99.375,139.5,0,0,0,0
"114820",156.3125,53.375,52.5,37.1875,100.625,0,0,0,0
"114821",30.5,41.1875,305.5,0.8125,22,0,0,0,0
"114822",205.125,64.125,98.6875,0.5625,31.5,0,0,0,0
"114823",103.0625,44.5625,57.5,0.125,191.9375,2.8125,0,0,0
"114824",169.3125,19,80.1875,1.5,129.9375,0.0625,0,0,0
"114825",149.8125,79.3125,62.75,0.5625,107.5625,0,0,0,0
"114826",117.6875,132.8125,62.5625,0.8125,86.125,0,0,0,0
"114827",49.9375,205.8125,74.125,1.5,68.625,0,0,0,0
"114828",81.6875,157.375,129.1875,0.9375,30.8125,0,0,0,0
"114829",47.875,64.3125,238.4375,5,44.375,0,0,0,0
"114830",72.0625,26.0625,136.8125,3.5625,161.5,0,0,0,0
"114831",24.625,9.375,204.4375,2.3125,159.25,0,0,0,0
"114832",120.75,8.4375,41.3125,1.25,228.25,0,0,0,0
"114833",52.625,48.4375,35.5625,0,182.625,0,2.25,19.9375,58.5625
"114900",135.25,150.75,1,2.9375,0,0,1.125,6.375,102.5625
"114901",170.8125,203.5625,0.75,2.625,19.375,0,0,2.875,0
"114905",131.4375,65.5,0,0.5625,7.125,0.75,18.375,10.1875,166.0625
"114908",95.3125,188.4375,0.25,1.125,5.4375,0,2.625,7.375,99.4375
"114909",89.5,96.25,0,8.9375,28.875,0,2.5,24.5,149.4375
"114910",191.5,112.25,0,4.9375,17.8125,2.0625,9.9375,5.5625,55.9375
"115093",129.5625,55.1875,81.875,1,132.375,0,0,0,0
"115094",206.8125,6.9375,15.125,1.4375,169.6875,0,0,0,0
"115095",215.9375,43,7.3125,4.125,129.625,0,0,0,0
"115096",123.8125,62.4375,19.25,1,193.5,0,0,0,0
"115097",217.1875,31.5625,22.3125,1.0625,126.875,1,0,0,0
"115098",247.5,19.75,90.4375,2.25,40.0625,0,0,0,0
"115099",300.1875,19.8125,48.375,0,31.625,0,0,0,0
"115100",209.8125,41.125,56.75,0,92.3125,0,0,0,0
"115101",247.125,13.875,22.375,0,116.625,0,0,0,0
"115102",286.25,25.5625,28.5,1.4375,58.25,0,0,0,0
"115103",225.875,21,48.125,2.25,101.9375,0.8125,0,0,0
"115104",266.5625,17.3125,12.75,2.625,99.375,1.375,0,0,0
"115105",210.375,11.125,16.875,5.4375,112.0625,44.125,0,0,0
"115106",180.1875,22.8125,1.5,4.375,190.4375,0.6875,0,0,0
"115107",114.5625,28.9375,28.8125,190.25,36.25,1.1875,0,0,0
"115108",73.8125,5.6875,0.375,297.625,20.5,2,0,0,0
"115109",131.125,29.3125,3.9375,3.875,231.75,0,0,0,0
"115110",38,14.0625,28.5625,0.625,318.75,0,0,0,0
"115111",142.625,16.0625,2.875,125.125,113.3125,0,0,0,0
"115112",88.375,9.6875,20.5625,49.75,231.625,0,0,0,0
"115113",20.0625,4,8.1875,2.1875,365.5625,0,0,0,0
"115114",133.375,25,11.6875,7,222.9375,0,0,0,0
"115115",76.875,18.25,7.8125,43.4375,253.625,0,0,0,0
"115116",245.125,19.75,3.875,3.125,128.125,0,0,0,0
"115117",193.4375,17.6875,2.0625,4.875,181.9375,0,0,0,0
"115118",237.8125,21.875,2.8125,2.125,135.375,0,0,0,0
