new2kid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
"136161",673,0,4588,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
"136162",1007,0,4206,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
"136163",389,0,5115,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"136164",123,0,5343,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
"136165",90,0,5494,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
"136166",14,0,5726,398,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,54
"136425",0,0,0,2641,0,0,0,0,43,1761,1869,0,0,0,86,0,0,0,0,0,0
"136426",0,0,0,1065,130,0,0,0,91,0,5114,0,0,0,0,0,0,0,0,0,0
"136427",0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0
"136428",0,0,0,3346,0,0,0,0,0,538,1666,0,0,0,248,0,0,0,0,19,0
"136546",299,0,10,336,0,0,0,0,0,0,0,0,0,22,0,0,0,221,0,130,2115
"136547",1582,272,1036,774,0,0,0,0,107,0,0,0,0,11,0,0,0,0,0,246,2372
"136548",2119,955,997,1640,0,0,0,0,439,0,0,0,0,7,0,0,0,0,0,145,98
"136549",1324,424,428,1943,0,0,0,0,1830,0,0,0,0,43,0,0,0,0,0,28,380
"136550",263,503,0,67,0,0,0,0,5547,0,0,0,0,16,0,0,0,0,0,0,4
"136551",1250,0,24,2453,0,0,0,0,1279,0,0,0,0,33,0,0,0,0,0,0,1361
"136552",1821,112,11,887,0,0,0,0,3109,0,0,0,0,35,0,0,0,0,0,0,425
"136553",414,0,0,146,0,0,0,0,5840,0,0,0,0,0,0,0,0,0,0,0,0
"136554",612,1698,0,0,0,0,0,0,4090,0,0,0,0,0,0,0,0,0,0,0,0
"136555",1138,1563,0,134,0,0,0,0,3451,101,0,0,0,0,0,0,0,0,0,0,13
"136556",2340,1502,0,11,0,0,0,0,2539,8,0,0,0,0,0,0,0,0,0,0,0
"136557",1866,359,40,25,0,0,0,0,1004,3106,0,0,0,0,0,0,0,0,0,0,0
"136558",292,117,104,177,0,0,0,0,988,4722,0,0,0,0,0,0,0,0,0,0,0
"136559",1947,1070,138,1612,0,0,0,0,0,1139,0,0,0,0,0,0,0,0,0,0,494
"136560",1645,10,1092,2498,0,0,0,0,411,0,0,0,0,8,0,0,0,0,0,0,736
"136561",1148,44,4393,790,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"136562",673,0,4455,1064,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"136563",1199,383,2063,2292,0,0,0,0,10,0,0,0,0,52,0,0,0,0,0,0,401
"136564",1662,472,1716,2218,0,0,0,0,143,0,0,0,0,67,0,0,0,0,0,16,106
"136565",630,659,2538,2206,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364
"136566",264,45,3405,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,586
"136567",373,0,1808,565,0,3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
"136568",221,0,2498,1954,0,830,0,0,7,0,0,0,0,0,0,0,0,0,0,411,479
"136569",107,0,2760,3162,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,14,347
"136570",563,0,3355,2065,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372
"136571",584,0,1784,2456,0,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
"136572",560,85,58,1137,0,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136573",1423,411,589,498,0,3332,0,0,0,0,0,0,0,24,0,0,0,0,0,0,123
"136574",1173,63,188,395,0,3532,0,0,0,0,0,910,0,0,0,0,0,0,0,102,37
"136575",510,37,0,0,0,5853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136576",385,25,1223,1277,0,3311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
"136577",1280,0,3612,420,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"136578",662,94,5293,12,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136579",154,0,4670,326,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136580",55,0,4500,1184,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326
"136581",486,169,4722,891,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,61
"136582",1553,20,4173,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30
"136583",4765,130,1135,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"136584",1218,0,2338,2060,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,713
"136585",754,0,4990,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,42
"136586",315,18,3280,2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,104
"136587",178,0,3666,2303,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,11,219
"136588",99,0,5241,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
"136589",255,0,3635,2480,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136590",51,0,4057,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,496
"136591",226,0,1356,3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995
"136592",49,0,932,5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,87
"136593",250,5,1303,4426,0,0,0,0,251,0,0,0,0,38,0,0,0,0,0,0,127
"136594",1635,46,2259,2306,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,22,40
"136595",788,0,1746,3521,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,39,271
"136596",54,0,262,4396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1578
"136597",8,0,1428,4928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"136598",54,0,2419,3736,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,33,150
"136599",52,0,1218,3974,0,0,0,0,267,0,0,0,0,123,0,0,0,0,0,22,744
"136600",566,0,3132,1425,0,0,0,0,0,0,0,0,0,598,0,0,0,0,0,8,671
"136601",358,0,3291,2536,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,150
"136602",218,0,3937,2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,166
"136603",504,14,2802,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"136604",290,0,3102,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
"136605",357,0,3448,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,9
"136606",667,0,1591,3749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,383
"136607",312,0,4400,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
"136608",378,0,3839,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,78
"136609",214,0,2844,2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,698
"136610",1316,0,2922,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,321
"136611",382,0,3643,2102,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,48,216
"136612",94,0,2171,3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,142
"136613",225,0,3912,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,374
"136614",567,0,4055,1707,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,48
"136615",185,0,3155,2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,376
"136616",248,0,2111,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1651
"136617",631,0,3319,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
"136618",201,0,3596,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32
"136619",255,0,2841,3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,87
"136620",539,0,3464,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"136621",431,0,2083,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,712
"136622",281,0,3936,2060,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,15,96
"136623",39,0,4256,1911,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,101
"136624",167,0,3929,2046,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,214
"136625",294,46,3298,2214,19,0,0,0,0,0,0,0,0,135,0,0,0,0,0,148,246
"136626",272,0,4074,1316,15,0,0,0,0,0,0,0,0,35,0,0,0,0,0,15,673
"136627",88,0,390,2081,87,0,0,0,0,0,0,0,0,270,0,0,0,0,0,413,3071
"136628",608,0,429,4769,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,61,500
"136629",239,0,1492,3954,7,0,0,0,0,0,0,0,0,81,0,0,0,0,0,13,614
"136630",355,0,4020,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329
"136631",200,0,4358,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,175
"136632",205,0,1514,4299,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,10,350
"136633",685,0,629,4121,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,207,615
"136634",892,0,720,4429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,271
"136635",1229,851,1142,2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,240
"136636",215,0,2141,3486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558
"136637",369,0,3955,1750,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,271
"136638",663,0,2617,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,156
"136639",192,0,1362,4178,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,63,342
"136640",539,0,1877,2312,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,182,1272
"136641",418,0,3027,2041,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,494,265
"136642",497,0,3964,1464,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,225,184
"136643",635,0,2978,2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,311
"136644",408,0,2882,2215,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,168,685
"136645",950,0,1545,1644,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,1145,402
"136646",754,17,438,2975,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,904,725
"136647",389,0,1317,1414,40,0,0,0,0,0,0,0,0,2712,0,0,0,0,0,36,492
"136648",674,0,1166,1182,41,0,0,0,0,0,0,0,0,1820,0,0,0,0,0,232,1285
"136649",650,0,1069,1274,481,0,0,0,0,0,0,0,0,2063,0,0,0,0,0,309,554
"136650",63,23,992,796,225,0,0,0,0,0,0,0,0,1143,0,0,0,0,0,574,2584
"136651",343,0,12,1030,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,975,3675
"136652",290,0,1050,875,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,649,3521
"136653",34,0,3844,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,173
"136654",0,0,5729,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31
"136655",175,0,4185,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,278
"136656",64,0,3636,2260,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,44,376
"136657",786,0,1862,3096,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,94
"136658",833,0,2037,1618,0,0,0,0,0,0,0,0,0,1505,0,0,0,0,0,252,155
"136659",438,0,583,2093,0,0,0,0,0,0,0,52,0,1100,0,0,0,0,0,1637,497
"136660",789,0,1818,1634,0,0,0,0,0,0,0,0,0,1336,0,0,0,0,0,521,302
"136661",1558,0,1256,2864,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,95,615
"136662",365,0,467,5103,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,62,391
"136663",87,0,2431,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,50
"136664",93,0,677,3555,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,373,1615
"136665",302,0,939,4060,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,323,696
"136666",18,0,687,4998,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,344,349
"136667",11,0,4892,1356,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,69,63
"136668",84,0,2369,3758,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,10,109
"136669",264,0,3512,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,92
"136670",553,30,1308,4257,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,242
"136671",1068,298,1518,3244,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,92
"136672",178,0,803,5024,0,0,0,0,0,0,0,106,0,27,0,0,0,0,0,10,252
"136673",174,28,307,5666,0,0,0,0,0,0,0,124,0,26,0,0,0,0,0,0,75
"136674",134,0,0,5925,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,17,66
"136675",83,0,0,5726,0,318,0,0,0,0,0,14,0,0,0,0,0,0,0,6,253
"136676",158,0,0,5769,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"136677",105,19,0,3273,21,2338,13,0,0,0,0,501,0,0,0,0,0,0,0,79,51
"136678",0,20,0,3466,0,2576,241,0,0,0,0,97,0,0,0,0,0,0,0,0,0
"136679",0,51,0,5297,0,1021,3,0,0,0,0,18,0,0,0,0,0,0,0,0,10
"136680",206,19,0,5047,0,1055,34,0,0,0,0,28,0,0,0,0,0,0,0,0,11
"136681",503,179,0,5370,0,224,42,0,0,0,0,0,0,16,0,0,0,0,0,9,57
"136682",575,0,0,5332,0,12,0,0,0,0,0,0,0,9,0,0,0,0,0,0,472
"136683",396,14,74,5167,0,156,0,0,0,0,0,14,0,12,0,0,0,0,0,1,566
"136684",699,42,209,3888,0,22,0,0,0,0,0,0,0,33,0,0,0,0,0,217,1290
"136685",970,33,483,4455,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,451
"136686",190,69,0,2839,0,1737,1347,0,0,0,0,189,0,0,0,0,0,0,0,0,29
"136687",398,183,0,1752,0,1807,1274,0,0,0,0,953,0,0,0,0,0,0,0,0,33
"136688",144,368,0,2539,0,2049,906,0,0,0,0,62,0,0,0,0,0,0,0,0,332
"136689",477,444,0,574,0,1932,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136690",222,236,0,1910,0,1929,2071,0,13,0,0,0,0,0,0,0,0,0,0,0,19
"136691",864,174,10,3956,0,363,210,0,0,0,0,31,0,33,0,0,0,0,0,72,687
"136692",260,223,0,713,0,200,4696,0,0,0,14,0,0,155,0,0,0,0,0,0,139
"136693",147,297,0,0,0,59,4499,0,1173,0,57,0,0,168,0,0,0,0,0,0,0
"136694",0,0,0,0,0,0,330,0,113,0,5957,0,0,0,0,0,0,0,0,0,0
"136695",0,562,0,0,0,2,1039,0,1715,0,3082,0,0,0,0,0,0,0,0,0,0
"136696",0,72,0,0,0,0,13,0,3289,0,3026,0,0,0,0,0,0,0,0,0,0
"136697",0,77,0,0,0,0,20,0,116,0,6187,0,0,0,0,0,0,0,0,0,0
"136698",0,0,0,0,0,32,0,0,3169,0,3199,0,0,0,0,0,0,0,0,0,0
"136699",57,565,0,441,0,316,1101,0,3620,0,0,0,0,276,0,0,0,0,0,0,24
"136700",134,639,0,3047,0,827,762,0,114,107,0,118,0,532,0,0,0,0,0,42,78
"136701",519,132,0,5089,0,10,165,0,22,52,0,11,0,10,0,0,0,0,0,42,348
"136702",66,0,0,3577,0,8,2350,0,51,1,0,0,0,222,0,0,0,0,0,0,125
"136703",194,0,0,4901,0,0,496,0,0,195,0,0,0,207,0,0,0,0,0,0,407
"136704",772,0,82,4622,0,0,0,0,0,286,0,3,0,0,0,0,0,0,0,0,635
"136705",256,0,350,4749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,909
"136706",293,0,52,5457,0,0,0,0,0,31,0,0,0,12,0,0,0,0,0,20,535
"136707",512,0,127,5097,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,10,568
"136708",1359,30,243,4518,0,0,0,0,0,13,0,0,0,59,0,0,0,0,0,10,168
"136709",1544,0,225,2097,0,14,0,0,0,0,0,0,0,389,0,0,0,0,0,706,1425
"136710",311,0,197,2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,3673
"136711",112,0,78,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,2881
"136712",139,0,0,2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,3307
"136713",631,0,25,2814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2702
"136714",86,0,0,3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,2000
"136715",1238,34,8,4734,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,98,274
"136716",1004,0,0,2507,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2831
"136717",449,0,0,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,2780
"136718",1142,0,15,3516,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,29,1662
"136719",761,0,43,3539,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,117,1886
"136720",63,0,0,1687,0,11,0,0,0,0,0,0,0,119,0,0,0,0,0,578,3942
"136721",611,0,0,5310,0,17,0,0,0,9,0,0,0,0,0,0,0,0,0,188,265
"136722",1285,51,0,3048,0,23,0,0,0,21,0,0,0,67,0,0,0,0,0,537,1368
"136723",969,0,1339,3051,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,79,839
"136724",987,0,35,4642,0,0,0,0,0,109,0,0,0,617,0,0,0,0,0,0,10
"136725",998,1224,0,4004,0,39,0,0,0,69,0,18,0,0,0,0,0,0,0,12,36
"136726",521,130,0,4507,0,0,148,0,0,1050,0,0,0,20,0,0,0,0,0,0,24
"136727",341,105,0,5741,0,45,0,0,0,62,0,0,0,55,0,0,0,0,0,14,37
"136728",168,96,55,4606,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,337,322
"136729",222,0,0,5678,0,20,0,0,0,56,0,0,0,7,0,0,0,0,0,23,394
"136730",365,0,50,5918,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,30
"136731",798,27,0,5194,0,14,0,0,6,182,0,0,0,0,0,0,0,0,0,0,179
"136732",1024,22,0,3072,0,15,17,0,1664,538,0,8,0,0,0,0,0,0,0,0,40
"136733",32,1043,0,3812,0,183,0,0,328,912,0,48,0,0,0,0,0,0,0,6,36
"136734",517,98,0,3830,0,90,0,0,1440,388,0,0,0,0,0,0,0,0,0,6,31
"136735",74,373,0,3766,0,42,0,0,1130,974,0,0,0,0,0,0,0,0,0,0,41
"136736",368,199,0,5747,0,29,0,0,0,5,0,0,0,0,0,0,0,0,0,8,44
"136737",415,169,0,5639,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,101
"136738",790,106,41,5183,0,25,0,0,0,200,0,0,0,17,0,0,0,0,0,0,38
"136739",1157,40,810,4106,0,0,0,0,0,118,0,0,0,84,0,0,0,0,0,13,72
"136740",466,0,2011,3778,0,0,0,0,0,36,0,0,0,2,0,0,0,0,0,48,59
"136741",505,0,2987,2580,0,0,0,0,0,14,0,0,0,140,0,0,0,0,0,66,108
"136742",790,0,1985,3382,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,22,123
"136743",159,0,2715,3453,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,52
"136744",233,0,2039,3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,267
"136745",71,0,4421,1753,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,124
"136746",481,0,1958,3855,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,24,79
"136747",105,0,2998,3122,0,0,0,0,0,61,0,0,0,7,0,0,0,0,0,20,87
"136748",431,0,3223,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,142
"136749",365,0,2253,2204,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,144,1280
"136750",168,0,3587,2453,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,39,90
"136751",147,0,4063,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
"136752",745,0,3576,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243
"136753",168,0,4094,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,47
"136754",88,0,5368,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,157
"136755",278,0,3776,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
"136756",103,0,5490,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
"136757",831,0,3531,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203
"136758",189,0,5202,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
"136759",88,0,5099,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
"136760",496,0,3927,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"136761",93,46,3247,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
"136762",1017,81,3889,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"136763",191,0,2255,2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,1222
"136764",657,0,184,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,3680
"136765",1817,0,1046,3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,243
"136766",970,0,2809,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,230
"136767",1113,0,2105,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1254
"136768",1553,19,1072,3548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
"136769",622,678,3158,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
"136770",778,1231,2503,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"136771",1728,0,3173,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
"136772",884,15,1281,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1545
"136773",826,805,69,4590,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,25
"136774",1115,443,883,3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
"136775",1371,0,1416,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1158
"136776",1200,0,1310,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2521
"136777",2126,0,1326,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,661
"136778",1646,0,2631,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364
"136779",1351,0,1066,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2132
"136780",709,0,977,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,4423
"136781",277,0,80,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5666,228
"136782",0,0,21,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,4510
"136783",61,0,32,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,5517
"136784",402,0,1864,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,3373
"136785",532,0,4888,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,93
"136786",122,0,4642,902,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,709
"136787",529,0,4137,1653,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,64
"136788",2354,0,2474,1441,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,128
"136789",1581,0,2757,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475
"136790",230,0,3641,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620
"136791",272,0,4931,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
"136792",809,0,2343,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,2532
"136793",1959,0,3095,422,0,0,0,0,0,10,0,0,0,33,0,0,0,0,0,151,730
"136794",944,0,3229,2107,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,47
"136795",1435,0,3645,1151,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,6,141
"136796",315,0,4237,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
"136797",59,0,4692,1579,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,50
"136798",993,0,4428,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
"136799",199,0,5459,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
"136800",1573,0,4320,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"136801",1830,0,3315,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
"136802",334,0,4663,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
"136803",635,0,4363,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
"136804",510,0,4794,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448
"136805",1574,0,3753,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
"136806",950,0,4488,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
"136807",444,0,5007,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
"136808",191,0,4194,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"136809",121,0,4898,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211
"136810",332,0,5287,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
"136811",601,0,4809,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391
"136812",600,0,5010,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
"136813",156,0,4912,1226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,105
"136814",109,0,5409,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
"136815",33,0,4514,783,0,0,0,0,0,0,0,0,0,0,0,183,0,0,60,0,827
"137074",0,0,0,4325,0,0,47,0,448,1246,0,0,0,0,217,0,0,0,0,0,0
"137075",0,0,0,3131,0,0,0,0,0,208,3061,0,0,0,0,0,0,0,0,0,0
"137076",0,0,0,0,0,0,0,0,0,0,6384,0,0,16,0,0,0,0,0,0,0
"137077",0,0,0,0,9,0,0,0,0,0,6238,0,0,153,0,0,0,0,0,0,0
"137078",0,0,0,3920,0,0,0,0,716,69,1416,0,0,155,90,0,0,0,0,0,0
"137089",0,0,0,2111,57,0,0,0,553,422,126,0,0,261,234,0,0,0,0,0,0
"137196",36,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,22,2556
"137197",686,0,1350,1576,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,452,2328
"137198",1708,229,935,2786,0,0,0,0,169,0,0,0,0,62,0,0,0,0,0,16,495
"137199",1945,1212,137,1674,0,0,0,0,1115,0,0,0,0,4,0,0,0,0,0,0,313
