new2kid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"34895",6,0,0,0,0,0,0,0,0,6,193,772,0,5352,0,71,0,0,0,0,0,0,0
"34896",0,0,0,0,0,0,0,0,0,0,615,1236,0,4495,0,54,0,0,0,0,0,0,0
"34897",0,0,0,0,0,0,0,0,0,0,1386,1848,0,3064,0,102,0,0,0,0,0,0,0
"34898",0,0,0,151,980,0,0,0,0,574,713,178,0,1157,0,0,0,632,0,1893,43,20,0
"34903",0,0,0,98,154,0,0,124,0,152,3176,1271,0,90,0,78,0,0,133,9,0,0,0
"34904",0,0,0,0,31,0,0,346,0,268,1584,2527,0,1341,0,303,0,0,0,0,0,0,0
"34905",0,0,0,0,0,0,0,237,0,131,1640,2120,0,1725,0,547,0,0,0,0,0,0,0
"34906",0,42,0,0,0,0,0,686,0,409,2265,752,0,2185,0,61,0,0,0,0,0,0,0
"34907",0,0,0,0,238,0,0,88,0,219,1427,2824,0,1364,0,240,0,0,0,0,0,0,0
"34909",0,0,0,0,18,0,0,0,0,3,196,3280,0,2256,0,647,0,0,0,0,0,0,0
"34910",0,0,0,0,0,0,0,0,0,0,85,4603,0,699,0,1013,0,0,0,0,0,0,0
"34911",0,0,0,0,0,0,0,0,0,0,1265,5108,0,1,0,26,0,0,0,0,0,0,0
"34912",0,0,0,0,0,0,0,0,0,0,901,5080,0,0,0,419,0,0,0,0,0,0,0
"34913",0,0,0,0,51,0,0,0,0,0,2529,2975,0,0,0,845,0,0,0,0,0,0,0
"34914",0,0,0,0,3,0,0,0,0,0,2543,1658,0,0,0,2196,0,0,0,0,0,0,0
"34915",0,0,0,0,112,0,0,0,0,0,2631,2241,0,0,0,1416,0,0,0,0,0,0,0
"34916",0,0,0,0,88,0,0,0,0,0,876,5286,0,0,0,150,0,0,0,0,0,0,0
"34917",0,0,0,0,623,0,12,172,0,0,1532,3898,0,0,0,163,0,0,0,0,0,0,0
"34918",0,0,32,0,452,0,3,156,0,0,789,3112,0,0,0,104,142,0,0,14,0,0,0
"35544",17,0,0,0,466,0,0,0,0,76,395,1024,0,3714,0,581,0,0,14,10,0,0,0
"35545",0,0,0,0,9,0,0,0,0,90,59,631,0,5438,0,173,0,0,0,0,0,0,0
"35546",0,0,0,0,887,0,0,0,0,0,1610,1096,0,2795,0,12,0,0,0,0,0,0,0
"35547",29,12,0,0,170,0,0,0,0,853,1821,1622,0,1849,0,44,0,0,0,0,0,0,0
"35548",0,0,0,11,425,0,0,0,0,60,1201,1768,0,1343,0,44,0,83,0,1371,94,0,0
"35549",0,0,0,0,594,0,0,354,0,82,804,3337,0,1220,0,0,0,0,0,9,0,0,0
"35550",0,0,0,0,0,0,0,1088,0,793,1738,775,0,663,0,0,340,0,18,0,0,0,0
"35553",0,0,0,0,68,0,0,0,0,94,922,3357,0,1947,2,6,0,4,0,0,0,0,0
"35554",0,0,0,0,0,0,0,545,0,258,3300,1715,0,531,0,51,0,0,0,0,0,0,0
"35555",0,23,0,0,0,0,0,1486,0,921,1644,929,56,1341,0,0,0,0,0,0,0,0,0
"35556",0,0,0,0,258,0,0,153,0,368,2861,2073,0,662,0,25,0,0,0,0,0,0,0
"35557",0,25,0,0,277,0,0,99,0,515,525,3819,0,985,0,155,0,0,0,0,0,0,0
"35558",0,0,0,0,0,0,0,19,0,396,514,3999,0,846,0,58,0,0,11,0,0,0,0
"35559",0,0,0,0,0,0,0,17,0,0,802,1386,0,2866,0,1329,0,0,0,0,0,0,0
"35560",0,0,0,0,0,0,0,0,0,0,214,3863,0,1607,0,716,0,0,0,0,0,0,0
"35561",0,0,0,0,0,0,0,0,0,0,4436,1846,0,0,0,118,0,0,0,0,0,0,0
"35562",0,0,0,0,0,0,0,40,0,0,1733,4307,0,0,0,320,0,0,0,0,0,0,0
"35563",0,0,0,0,643,0,0,0,0,0,1091,2859,0,0,0,1795,0,0,0,0,0,12,0
"35564",0,0,0,0,92,0,0,0,0,0,3386,2240,0,0,0,682,0,0,0,0,0,0,0
"35565",0,0,0,0,95,0,0,0,0,0,3176,2833,0,0,0,296,0,0,0,0,0,0,0
"35566",0,0,0,0,377,0,0,40,0,0,2216,3200,0,0,0,21,77,0,13,0,0,0,0
"35567",0,0,0,57,1322,0,17,74,0,0,2771,1108,0,0,0,286,100,36,54,14,0,0,20
"36195",24,0,0,0,710,0,0,14,0,8,592,346,0,3551,27,425,0,38,0,122,0,0,0
"36196",27,0,0,0,31,0,0,0,0,34,1627,1629,0,2776,63,153,0,0,0,14,24,0,0
"36197",0,0,0,0,206,0,0,31,0,3,2916,1479,0,1662,0,103,0,0,0,0,0,0,0
"36198",0,0,0,0,0,0,0,0,0,75,663,2038,0,3595,0,29,0,0,0,0,0,0,0
"36199",0,0,0,0,0,0,0,418,0,261,2604,2248,0,838,0,31,0,0,0,0,0,0,0
"36202",0,63,0,0,150,0,0,0,0,45,1435,2592,0,1300,0,0,22,0,70,0,0,0,0
"36203",0,0,0,0,17,0,0,0,0,343,2834,2324,0,788,0,13,5,76,0,0,0,0,0
"36204",0,0,0,0,0,0,0,418,0,154,2839,1976,3,844,0,166,0,0,0,0,0,0,0
"36205",0,100,0,0,0,0,0,875,0,672,2250,2342,0,161,0,0,0,0,0,0,0,0,0
"36206",0,0,0,0,186,0,0,253,0,982,3168,1155,0,195,0,461,0,0,0,0,0,0,0
"36207",0,0,0,0,937,0,0,301,0,818,1770,2574,0,0,0,0,0,0,0,0,0,0,0
"36208",0,0,0,0,71,0,0,185,0,75,124,5732,0,63,19,20,0,0,0,0,0,0,0
"36209",0,0,0,0,0,0,0,6,0,0,50,4714,0,1027,0,603,0,0,0,0,0,0,0
"36210",0,0,0,0,0,0,0,0,0,0,66,6182,0,40,0,112,0,0,0,0,0,0,0
"36211",0,0,0,0,18,0,0,0,0,0,2286,4009,0,0,0,87,0,0,0,0,0,0,0
"36212",0,0,0,0,1448,0,0,278,0,0,1215,3404,0,0,0,55,0,0,0,0,0,0,0
"36213",0,0,0,0,738,0,0,0,0,0,1599,3384,0,0,0,679,0,0,0,0,0,0,0
"36214",0,0,0,0,230,0,0,0,0,0,2186,3588,0,0,0,396,0,0,0,0,0,0,0
"36215",0,0,0,19,1400,0,0,49,0,0,874,3888,0,0,0,170,0,0,0,0,0,0,0
"36776",18,69,43,1098,748,0,0,0,0,35,536,0,0,22,0,0,0,955,592,76,0,0,0
"36846",0,0,0,0,1813,0,0,0,0,187,559,767,0,2248,16,157,0,104,0,37,0,0,0
"36847",0,0,0,0,279,0,0,0,0,61,893,1094,0,3818,0,255,0,0,0,0,0,0,0
"36848",0,0,0,0,0,0,0,0,0,96,2501,1690,0,1901,0,212,0,0,0,0,0,0,0
"36849",0,0,0,0,60,0,0,49,0,50,632,3588,0,1821,0,200,0,0,0,0,0,0,0
"36851",0,0,23,88,1083,0,0,0,0,384,671,521,0,1577,66,60,0,95,155,43,0,0,0
"36852",0,31,0,0,192,0,0,0,0,604,2792,2121,0,587,8,0,0,0,0,41,0,0,0
"36853",0,0,0,0,0,0,0,754,0,58,1586,2783,0,1111,0,108,0,0,0,0,0,0,0
"36854",0,0,0,0,0,0,0,2903,0,30,211,2600,95,561,0,0,0,0,0,0,0,0,0
"36855",65,33,0,0,0,0,0,927,0,154,412,3899,0,910,0,0,0,0,0,0,0,0,0
"36856",0,23,0,0,0,0,0,2565,0,313,1108,1655,0,577,0,159,0,0,0,0,0,0,0
"36857",0,0,0,0,170,0,0,845,0,0,1810,3575,0,0,0,0,0,0,0,0,0,0,0
"36858",0,0,0,0,0,0,0,411,0,0,541,5402,0,46,0,0,0,0,0,0,0,0,0
"36859",0,0,0,0,0,0,0,72,0,0,308,5648,0,222,0,150,0,0,0,0,0,0,0
"36860",0,0,0,0,31,0,0,0,0,0,1085,4961,0,0,0,323,0,0,0,0,0,0,0
"36861",0,8,18,0,719,0,0,0,0,0,1737,3470,0,0,0,412,0,36,0,0,0,0,0
"36862",0,18,0,14,391,0,0,0,0,0,1621,3306,0,0,0,286,60,26,0,0,0,0,0
"36863",0,24,0,0,1590,0,0,46,0,0,957,2317,0,0,0,67,0,0,0,0,0,0,4
"36864",0,0,0,45,1074,0,0,11,0,0,1287,2811,0,0,0,100,30,0,0,0,0,0,27
"37426",0,0,90,1588,613,0,0,0,0,0,0,0,0,30,0,0,0,1313,609,195,0,0,0
"37427",2,0,14,1261,1615,0,0,0,0,0,180,0,0,477,0,0,0,481,588,60,12,0,0
"37473",46,67,0,807,25,0,0,606,0,225,12,2519,0,33,0,0,93,0,223,61,0,0,0
"37474",19,0,0,1346,1045,0,0,194,0,21,506,3002,0,0,0,267,0,0,0,0,0,0,0
"37496",0,0,6,0,465,0,0,0,0,67,838,1690,0,2400,0,364,0,0,6,0,0,0,0
"37497",0,0,0,0,11,0,0,0,0,0,673,3909,0,1455,0,327,0,0,25,0,0,0,0
"37498",0,0,0,14,177,0,0,0,0,97,913,2624,0,185,69,247,0,0,5,22,0,0,0
"37499",0,0,19,13,582,0,0,0,0,310,1562,2652,0,448,21,241,0,0,0,69,0,0,0
"37500",0,0,0,0,550,0,0,3,0,31,937,1179,0,3262,0,31,0,0,18,12,0,0,0
"37501",0,39,0,0,0,0,0,132,0,1098,1741,458,0,2932,0,0,0,0,0,0,0,0,0
"37502",0,125,0,0,0,0,0,387,0,721,1008,1628,0,2019,0,512,0,0,0,0,0,0,0
"37503",0,0,0,0,0,0,0,590,0,148,940,1534,305,2883,0,0,0,0,0,0,0,0,0
"37504",0,0,0,0,0,0,0,1056,0,21,346,3463,0,1437,0,66,0,0,11,0,0,0,0
"37505",0,9,0,0,401,0,0,1824,0,1032,657,2129,0,336,0,12,0,0,0,0,0,0,0
"37506",0,47,0,0,424,0,0,1021,0,880,1780,1204,0,120,0,924,0,0,0,0,0,0,0
"37507",0,0,0,0,331,0,0,512,0,131,3144,139,0,6,0,2137,0,0,0,0,0,0,0
"37508",0,0,0,0,0,0,0,74,0,0,2098,3128,0,0,0,1100,0,0,0,0,0,0,0
"37509",0,0,0,0,0,0,0,0,0,0,4587,1712,0,0,0,101,0,0,0,0,0,0,0
"37510",0,0,0,0,51,0,0,0,0,0,3514,2664,0,0,0,171,0,0,0,0,0,0,0
"37511",0,0,0,0,6,0,0,0,0,0,2943,3424,0,0,0,27,0,0,0,0,0,0,0
"37512",0,0,0,0,506,0,0,0,0,0,2575,3110,0,0,0,209,0,0,0,0,0,0,0
"37513",0,96,0,0,28,0,0,60,0,0,3973,2152,0,0,0,91,0,0,0,0,0,0,0
"37514",0,0,0,0,24,0,0,0,0,0,3912,1914,0,0,0,550,0,0,0,0,0,0,0
"37515",0,0,0,0,435,0,0,0,0,0,1052,3001,0,0,0,179,13,0,0,0,0,0,0
"38026",0,73,233,2689,718,0,0,0,0,52,882,550,0,37,0,80,0,173,219,0,0,0,66
"38077",48,75,144,2328,1428,0,0,0,0,742,1356,13,0,16,0,0,0,217,5,24,0,0,0
"38078",79,0,30,1088,2077,0,0,0,0,226,550,0,0,0,0,12,0,588,259,343,0,0,0
"38120",66,0,0,593,241,0,0,280,0,73,558,1286,0,0,0,4,260,0,220,24,0,0,0
"38121",0,0,0,97,454,0,0,163,0,39,333,5243,0,31,0,0,33,0,7,0,0,0,0
"38122",0,0,0,224,130,0,0,2001,0,0,117,3879,0,0,0,49,0,0,0,0,0,0,0
"38123",0,0,0,0,0,0,0,1993,0,67,0,4340,0,0,0,0,0,0,0,0,0,0,0
"38124",192,13,0,940,1065,0,0,338,0,291,839,2598,0,0,0,0,0,0,46,0,44,0,0
"38125",104,0,0,866,329,0,0,583,0,924,1835,752,0,0,0,14,0,0,113,12,18,0,0
"38126",0,0,0,0,0,0,0,472,0,3,979,4946,0,0,0,0,0,0,0,0,0,0,0
"38127",18,0,0,276,75,0,0,268,0,0,581,4930,0,0,0,0,208,0,0,16,0,0,0
"38146",0,10,0,35,910,0,0,0,0,342,855,2358,0,518,18,1046,0,0,52,17,0,0,0
"38147",0,0,0,0,364,0,0,0,0,433,961,1918,0,491,0,651,0,0,0,15,0,0,0
"38150",0,0,0,13,1121,0,0,0,0,0,1198,1102,0,2948,0,18,0,0,0,0,0,0,0
"38151",0,0,0,0,0,0,0,702,0,693,2000,658,0,2347,0,0,0,0,0,0,0,0,0
"38152",0,21,0,0,0,0,0,318,0,451,810,3711,0,956,0,133,0,0,0,0,0,0,0
"38153",0,0,0,0,0,0,0,348,0,23,3088,2411,0,530,0,0,0,0,0,0,0,0,0
"38154",0,0,0,0,8,0,0,0,0,176,3046,2954,0,184,0,32,0,0,0,0,0,0,0
"38155",0,0,0,0,70,0,0,878,0,0,3261,2155,0,23,0,13,0,0,0,0,0,0,0
"38156",0,0,0,0,138,0,0,2369,0,84,2878,877,0,54,0,0,0,0,0,0,0,0,0
"38157",0,0,0,0,1381,0,0,442,0,59,1755,1863,0,419,0,481,0,0,0,0,0,0,0
"38158",0,0,0,0,362,0,0,544,0,0,1583,1328,0,0,0,2583,0,0,0,0,0,0,0
"38159",0,0,0,0,0,0,0,13,0,0,3236,1442,0,0,0,1709,0,0,0,0,0,0,0
"38160",0,0,0,0,113,0,0,0,0,0,3655,1153,0,0,0,1479,0,0,0,0,0,0,0
"38161",0,0,0,0,0,0,0,0,0,0,2268,3842,0,0,0,290,0,0,0,0,0,0,0
"38162",0,0,0,0,18,0,0,0,0,0,152,5778,0,0,0,452,0,0,0,0,0,0,0
"38163",0,0,0,0,23,0,0,0,0,0,65,6023,0,0,0,289,0,0,0,0,0,0,0
"38164",0,0,0,0,0,0,0,0,0,0,877,4136,0,0,0,1387,0,0,0,0,0,0,0
"38165",0,0,0,0,0,0,0,0,0,0,424,5653,0,0,0,323,0,0,0,0,0,0,0
"38166",0,18,0,0,1645,0,0,126,0,0,1448,2022,0,0,0,166,113,95,8,0,0,0,21
"38676",22,2725,114,1001,351,0,0,0,0,517,1080,10,0,0,0,0,0,0,10,0,0,0,12
"38677",0,1541,22,2392,530,0,0,0,0,34,540,1326,0,0,0,0,0,9,0,6,0,0,0
"38678",0,11,11,1899,538,0,0,0,0,127,914,2867,0,0,0,0,0,12,0,21,0,0,0
"38679",0,0,0,2023,639,0,0,0,0,90,1058,427,0,0,0,30,0,15,202,1,0,10,0
"38727",0,50,0,515,852,0,0,0,0,512,967,3401,0,0,0,96,0,0,7,0,0,0,0
"38728",0,0,87,41,1992,0,0,0,0,81,350,3678,0,0,0,171,0,0,0,0,0,0,0
"38729",0,0,0,588,516,0,0,0,0,1438,2479,311,0,0,0,24,0,223,286,0,0,0,0
"38770",11,121,0,14,399,0,0,1378,0,0,508,3635,0,13,0,169,24,0,28,0,0,0,0
"38771",0,0,0,0,184,0,0,2029,0,21,270,3846,0,0,0,50,0,0,0,0,0,0,0
"38772",0,145,0,0,0,0,0,2121,0,37,727,3370,0,0,0,0,0,0,0,0,0,0,0
"38773",12,258,0,274,201,0,0,2124,0,308,379,2844,0,0,0,0,0,0,0,0,0,0,0
"38774",106,15,0,1829,209,0,0,702,0,941,1022,1576,0,0,0,0,0,0,0,0,0,0,0
"38775",63,0,0,488,900,0,0,90,0,191,2564,2104,0,0,0,0,0,0,0,0,0,0,0
"38776",224,21,21,1461,447,0,0,29,0,347,514,1943,0,0,0,48,0,0,6,116,17,0,0
"38799",0,0,0,49,580,0,0,0,0,76,652,1082,0,1921,0,182,0,11,82,0,0,0,0
"38800",0,0,0,0,44,0,0,27,0,170,1309,3735,0,549,0,566,0,0,0,0,0,0,0
"38801",0,0,0,0,42,0,0,65,0,297,2027,2696,0,828,0,445,0,0,0,0,0,0,0
"38802",0,2,0,27,152,0,0,7,0,3,908,4615,0,413,0,15,0,0,0,65,51,0,0
"38803",0,0,0,0,220,0,0,0,0,53,2104,2320,0,1663,0,33,0,0,0,7,0,0,0
"38804",0,0,0,0,629,0,0,279,0,8,1990,3401,0,93,0,0,0,0,0,0,0,0,0
"38805",0,203,0,22,572,0,0,10,0,0,2391,1236,0,18,0,12,139,26,82,2,0,0,0
"38806",0,0,0,0,60,0,0,954,0,164,2525,2697,0,0,0,0,0,0,0,0,0,0,0
"38807",0,496,0,0,158,0,0,1120,0,0,3876,750,0,0,0,0,0,0,0,0,0,0,0
"38808",0,0,0,0,0,0,0,811,0,0,3660,1929,0,0,0,0,0,0,0,0,0,0,0
"38809",0,0,0,0,0,0,0,6,0,0,996,3881,0,0,0,1517,0,0,0,0,0,0,0
"38810",0,0,0,0,0,0,0,0,0,0,204,3567,0,0,0,2629,0,0,0,0,0,0,0
"38811",0,0,0,0,0,0,0,0,0,0,3327,2610,0,0,0,463,0,0,0,0,0,0,0
"38812",0,0,0,0,0,0,0,0,0,0,2179,3519,0,0,0,702,0,0,0,0,0,0,0
"38813",0,0,0,0,577,0,0,0,0,0,791,4066,0,0,0,966,0,0,0,0,0,0,0
"38814",0,0,0,0,118,0,0,0,0,0,432,3226,0,0,0,2624,0,0,0,0,0,0,0
"38815",0,0,0,0,236,0,0,369,0,0,889,4730,0,0,0,176,0,0,0,0,0,0,0
"38819",0,0,21,219,1862,0,0,0,0,0,2134,548,0,0,0,356,17,0,70,0,0,0,11
"38820",0,0,19,343,1846,0,0,68,0,0,3268,104,0,0,0,200,8,77,29,0,0,0,0
"38821",0,0,0,360,3668,0,0,53,0,0,535,259,0,0,17,106,97,30,93,0,0,0,146
"39327",51,3819,109,742,83,0,0,0,0,531,1041,24,0,0,0,0,0,0,0,0,0,0,0
"39328",88,1832,0,681,1639,0,0,0,0,863,1297,0,0,0,0,0,0,0,0,0,0,0,0
"39329",0,2599,0,404,195,0,0,0,0,567,2537,46,0,0,0,18,0,0,0,21,0,0,0
"39330",0,182,389,1241,320,0,0,0,0,138,3764,0,0,0,0,9,0,9,118,16,0,0,0
"39331",43,0,665,2028,216,0,0,41,0,145,1056,0,0,88,0,14,0,540,102,267,0,0,0
"39332",0,21,632,1287,874,0,0,0,0,0,1295,2008,0,115,0,111,0,26,31,0,0,0,0
"39333",21,0,135,1751,360,0,0,0,0,0,603,255,0,0,17,21,0,579,203,204,0,19,0
"39334",0,0,88,796,109,0,0,0,0,473,1492,0,0,0,70,19,0,26,348,65,0,17,11
"39377",78,0,37,0,162,0,0,0,0,857,0,3116,0,0,0,255,0,0,279,122,0,0,0
"39378",21,0,0,158,251,0,0,0,0,281,2069,3380,0,0,0,240,0,0,0,0,0,0,0
"39379",34,10,22,1438,760,0,0,0,0,257,2896,459,0,0,0,276,0,248,0,0,0,0,0
"39380",37,0,0,1530,1401,0,0,0,0,0,19,0,0,19,0,0,0,1001,853,72,18,0,0
"39419",0,0,0,152,1106,0,0,197,0,18,1201,1212,0,0,0,0,0,0,176,27,120,0,0
"39420",0,0,0,468,144,0,0,1459,0,0,2096,2233,0,0,0,0,0,0,0,0,0,0,0
"39421",0,0,0,0,0,0,0,2057,0,0,1434,2909,0,0,0,0,0,0,0,0,0,0,0
"39422",0,0,0,0,0,0,0,1256,0,134,1804,3206,0,0,0,0,0,0,0,0,0,0,0
"39423",0,0,0,7,115,0,0,459,0,186,1349,4284,0,0,0,0,0,0,0,0,0,0,0
"39424",203,44,54,751,192,0,0,0,0,115,2717,974,0,0,0,0,0,48,110,195,0,0,0
"39449",0,0,0,36,743,0,0,648,0,30,2213,1604,0,759,30,144,0,10,0,0,0,0,0
"39450",0,0,0,0,44,0,0,28,0,212,2487,2145,0,752,0,91,0,0,34,0,0,0,0
"39451",0,0,0,0,87,0,0,154,0,15,1057,2676,0,2186,0,225,0,0,0,0,0,0,0
"39452",0,45,0,0,260,0,0,0,0,139,646,3791,0,162,20,65,0,0,0,0,11,0,0
"39456",17,699,0,0,86,0,0,0,0,241,2067,1619,0,42,30,137,27,0,81,49,0,0,0
"39457",0,2301,0,0,1254,0,0,0,0,22,2050,685,0,0,0,88,0,0,0,0,0,0,0
"39458",0,0,0,0,0,0,0,0,0,0,5069,1197,0,0,0,134,0,0,0,0,0,0,0
"39459",0,0,0,0,162,0,0,497,0,0,5529,192,0,0,0,20,0,0,0,0,0,0,0
"39460",0,0,0,0,61,0,0,0,0,0,332,3623,0,0,0,2384,0,0,0,0,0,0,0
"39461",0,0,0,0,52,0,0,0,0,0,1008,3361,0,0,0,1979,0,0,0,0,0,0,0
"39462",0,0,0,0,0,0,0,0,0,0,2399,2760,0,0,0,1241,0,0,0,0,0,0,0
"39463",0,0,0,0,117,0,0,0,0,0,589,4588,0,0,0,1106,0,0,0,0,0,0,0
"39464",0,0,0,32,547,0,0,9,0,0,501,4626,0,0,0,564,12,21,0,0,0,0,0
"39465",0,81,0,117,1713,0,0,0,0,0,1144,1494,0,0,0,321,204,54,8,0,0,0,0
"39468",0,0,0,46,1836,0,0,0,0,0,3474,298,0,0,0,286,22,0,0,0,0,0,0
"39469",0,0,0,0,815,0,0,0,0,0,3865,1288,0,0,0,432,0,0,0,0,0,0,0
"39470",0,0,0,27,538,0,0,22,0,0,2725,2468,0,0,0,606,0,0,0,0,0,0,14
"39471",0,0,0,588,3214,0,0,0,0,0,434,1739,0,0,0,201,30,15,63,0,0,0,95
"39472",0,0,0,237,1083,0,0,488,0,0,260,2223,0,17,21,102,203,0,17,82,0,0,0
"39978",56,402,27,1072,615,0,0,0,0,664,942,2519,0,0,0,0,0,0,43,0,0,0,0
"39979",0,2145,35,1331,177,0,0,0,0,598,1831,173,0,0,0,110,0,0,0,0,0,0,0
"39980",97,171,0,51,381,0,0,0,0,318,2640,2742,0,0,0,0,0,0,0,0,0,0,0
"39981",206,1,314,610,83,0,0,7,0,433,4061,685,0,0,0,0,0,0,0,0,0,0,0
"39982",32,45,211,195,224,0,0,0,0,0,3,2614,0,0,0,3053,0,0,0,0,0,0,23
"39983",0,17,420,1044,359,0,0,0,0,0,671,2849,0,0,0,1040,0,0,0,0,0,0,0
"39984",53,20,127,1256,422,0,0,0,0,1159,1626,1537,0,0,0,200,0,0,0,0,0,0,0
"39985",0,20,80,533,277,0,0,0,0,98,1872,1563,0,11,0,29,0,26,256,24,0,12,0
"40029",0,0,0,153,921,0,0,0,0,1045,3699,387,0,24,0,96,0,0,0,75,0,0,0
"40030",0,0,0,720,2544,0,0,0,0,989,1927,40,0,0,0,108,0,72,0,0,0,0,0
"40069",0,0,0,21,233,0,0,2632,0,10,597,2772,0,0,0,0,0,0,78,0,0,0,0
"40070",0,775,0,0,1,0,0,2574,0,65,2712,142,0,112,0,19,0,0,0,0,0,0,0
"40071",0,154,0,0,0,0,0,1885,0,722,2881,758,0,0,0,0,0,0,0,0,0,0,0
"40072",0,0,0,15,80,0,0,2589,0,408,1524,1784,0,0,0,0,0,0,0,0,0,0,0
"40073",0,0,13,444,404,0,0,20,0,61,724,4503,0,24,0,0,0,0,114,75,0,0,0
"40076",59,0,0,1863,130,0,0,0,0,0,1635,0,0,0,0,13,0,0,176,133,0,0,0
"40080",316,18,0,2304,446,0,0,0,0,280,949,301,0,0,0,24,0,0,462,75,10,0,0
"40081",17,15,0,31,923,0,0,0,0,1020,334,1681,0,0,0,56,0,0,60,192,0,0,0
"40099",0,0,0,0,53,0,0,4,0,17,1589,2117,0,553,28,0,0,0,16,0,0,0,0
"40102",0,0,0,0,1,0,0,0,0,63,594,2078,0,872,0,54,0,0,0,0,0,0,0
"40103",0,0,0,0,97,0,0,0,0,17,3377,2095,0,443,0,0,0,0,0,0,0,0,0
"40104",0,0,0,0,189,0,0,604,0,0,3390,2149,0,68,0,0,0,0,0,0,0,0,0
"40105",0,0,0,0,278,0,0,58,0,16,1827,4169,0,0,0,19,0,0,0,0,0,0,0
"40106",0,85,0,0,40,0,0,0,0,33,454,4889,0,0,5,18,0,0,26,17,0,0,0
"40107",0,1103,0,0,475,0,0,0,0,0,2009,1553,0,0,0,162,71,0,58,19,0,17,0
"40108",0,0,0,144,958,0,0,24,0,0,737,4237,0,0,0,87,0,38,0,0,0,0,0
"40109",0,0,0,0,177,0,0,170,0,0,5827,226,0,0,0,0,0,0,0,0,0,0,0
"40110",0,0,0,0,747,0,0,0,0,0,3616,1433,0,0,0,604,0,0,0,0,0,0,0
"40111",0,0,10,0,9,0,0,0,0,0,1647,3415,0,0,0,1307,0,0,0,0,0,12,0
"40112",0,0,0,0,0,0,0,0,0,0,2457,2764,0,0,0,1179,0,0,0,0,0,0,0
"40113",0,0,0,0,0,0,0,0,0,0,2961,2571,0,0,0,868,0,0,0,0,0,0,0
"40114",0,713,0,25,1313,0,0,0,0,0,2806,1269,0,0,0,201,54,0,0,0,0,0,0
"40115",0,25,0,235,1081,0,0,0,0,0,525,2919,0,0,0,0,139,23,30,40,0,0,21
"40116",0,0,0,85,1621,28,0,0,0,0,629,3585,0,0,0,210,28,0,0,0,0,0,0
"40117",0,0,43,102,1503,0,0,81,0,0,409,3885,0,0,0,362,0,0,0,0,0,0,15
"40118",0,0,0,0,433,0,0,265,0,0,1699,3615,0,0,0,388,0,0,0,0,0,0,0
"40119",0,0,0,0,80,0,0,30,0,0,348,4924,0,0,0,1018,0,0,0,0,0,0,0
"40120",0,0,0,0,4,0,0,0,0,0,0,6348,0,0,0,48,0,0,0,0,0,0,0
"40121",0,0,0,0,494,0,0,9,0,0,2,5825,0,0,0,70,0,0,0,0,0,0,0
"40122",0,0,0,440,3007,0,0,399,0,0,534,1533,0,0,0,359,55,0,16,9,0,0,0
"40629",26,785,411,2670,37,0,0,0,0,60,333,834,0,0,0,10,0,0,50,19,0,48,96
"40630",0,99,80,1520,220,0,0,0,0,104,633,3711,0,0,0,19,0,0,0,0,0,0,13
"40631",13,52,0,95,469,0,0,0,0,1583,3484,704,0,0,0,0,0,0,0,0,0,0,0
"40632",139,36,697,1137,297,0,0,0,0,173,754,3034,0,0,0,133,0,0,0,0,0,0,0
"40633",0,0,55,701,351,0,0,0,0,657,1333,3259,0,0,0,44,0,0,0,0,0,0,0
"40634",66,114,0,429,400,0,0,0,0,256,1560,3553,0,0,0,22,0,0,0,0,0,0,0
"40635",0,0,0,649,0,0,0,0,0,437,974,2807,0,0,0,18,0,139,250,0,0,0,0
"40679",0,0,0,0,1409,0,0,0,0,234,1270,1193,0,30,0,97,51,0,133,1,11,8,0
"40680",0,0,15,0,1111,0,0,0,0,276,3773,710,0,55,0,415,0,0,34,11,0,0,0
"40681",0,16,41,146,2116,0,0,0,0,1176,1462,0,0,222,0,53,0,632,383,0,0,0,0
"40719",52,1660,0,47,56,0,0,1285,0,870,735,302,0,0,0,26,0,0,42,56,0,0,0
"40720",0,3049,0,31,14,0,0,698,0,299,776,49,0,0,0,10,0,0,12,39,11,0,0
"40721",31,907,0,881,622,0,0,1875,0,54,620,771,0,0,0,0,0,27,140,20,0,0,0
"40722",0,0,0,152,282,0,0,658,0,106,189,3854,0,1159,0,0,0,0,0,0,0,0,0
"40723",163,42,38,1629,538,0,0,13,0,0,361,2148,0,65,0,45,0,11,540,277,192,0,0
"40724",789,873,0,787,504,0,0,96,0,17,778,1108,0,0,0,10,0,0,267,66,0,0,0
"40725",260,820,0,725,261,0,0,492,0,330,1168,2223,0,14,0,37,0,0,27,17,0,0,0
"40726",21,201,0,100,9,0,0,924,0,881,3569,695,0,0,0,0,0,0,0,0,0,0,0
"40727",677,223,0,353,105,0,0,692,0,985,1168,235,0,0,0,0,0,0,26,81,0,0,0
"40729",51,11,0,2554,314,0,0,16,0,434,462,1167,0,21,0,0,0,0,90,84,0,0,0
"40730",0,0,0,385,72,0,0,1764,0,155,1079,2945,0,0,0,0,0,0,0,0,0,0,0
"40731",0,0,0,31,1912,0,0,53,0,403,0,4001,0,0,0,0,0,0,0,0,0,0,0
"40732",23,12,0,46,1381,0,0,0,0,248,80,3653,0,0,0,0,0,0,161,0,0,0,0
"40751",17,0,0,0,44,0,0,0,0,390,1002,3130,0,1459,0,77,0,0,0,27,0,0,0
